商品标题,商品价格,评论量,标签,商品详情页
拍拍格力（GREE）立式空调柜机 9成新 3p/5匹冷暖空调柜机 客厅办公家用冷暖立柜式 型号随机 3匹冷暖（定频）,5299,88,,https://item.jd.com/10039868874291.html
新飞 冷暖空调挂机2匹 新一级能效变频大1.5匹新风空调 节能低噪 大风量智能除菌 1.5P冷暖/变频三级/智能除霜/智能除菌 包安装,2199,1000+,满1399-100,https://item.jd.com/10052010913230.html
线下同款Hitachi/日立中央空调一拖五一拖六家用变频冷暖多联机VAM尊睿-全效系列多联除湿净化 一级能效 160一拖五（适用三室两厅）,66999,35,门店有售,https://item.jd.com/10059203059760.html
海尔空调壁挂机新能效变频降噪智能家用快速冷暖自清洁WiFi物联海尔统帅出品 统帅一级能效KFR-35GW/02XCA81TU1,2299,500+,,https://item.jd.com/10026594798010.html
大金空调(DAIKIN) 变频冷暖 自清洁 卧室家用 0.5度温控壁挂式 以旧换新【江苏】 FTXJ336WC-W白色 大1.5匹,3999,1000+,"放心购,赠",https://item.jd.com/10037837478819.html
璀璨系列】海信1.5匹新风空调通风不开窗新一级能效负离子壁挂式空调挂机线下同款C200 2匹KFR-50GW/C200H-X1 开机3分钟 满屋是新风,7699,0,每满5999-700,https://item.jd.com/10067884126269.html
志能高效深松空调包安装送货入户空调挂机大1.5匹单冷暖变频2匹定速家用单冷3P壁挂式舒适节能省电 大1匹冷暖-全铜管（上门安装）,1558,5000+,,https://item.jd.com/10048610155345.html
飞利浦（Philips）空调大1匹p新一级能效Cb3系列挂机家用壁挂式变频冷暖两用卧室省电智能 大1匹 新一级能效 Classic 系列,3399,0,满赠,https://item.jd.com/10067490594306.html
美的(Midea)1.5匹升级款领鲜者 变频冷暖 无风感挂机以旧换新 KFR-35GW/BDN8Y-KW200(1)A,4999,1000+,"自营,厂商配送,券999-30,,",https://item.jd.com/100036456598.html
窗式空调1匹1.5匹窗机窗口式一体机单冷型2匹3匹窗机空调畅欣窗台式移动免安装小机房小型设备吊车 正1匹单冷遥控6-11平米,1150,1000+,放心购,https://item.jd.com/27145754028.html
海尔（Haier）(Haier) 空调挂机 家用卧室书房壁挂式节能省电家电房间高效制冷空调 以旧换新 变频冷暖KFR-35G/16CTC81U1,2899,5000+,"京东物流,免邮",https://item.jd.com/10045553862781.html
松下（Panasonic）大1匹变频冷暖 壁挂式空调挂机 新三级能效 天花板气流JM26K230 【升级款】滢风系列 强智冷暖+WiFi智控,3398,1,,https://item.jd.com/10060654084690.html
荣事达（Royalstar）大1p/1.5匹2匹家用壁挂式空调挂机 卧室节能低音除湿省电租房宿舍 大1匹单冷 -适用10-12m2 包基础安装价,1359,2000+,,https://item.jd.com/10026590866125.html
美的（Midea）5匹 新一级能效 变频 中央空调 天花机 嵌入式吸顶机 380V三相电RFD-120QW/BSDN8Y-D(B1) 企业专享,10999,51,"自营,满999-50",https://item.jd.com/100022781040.html
春兰（Chunlan）空调挂机家用1匹变频冷暖 节能省电低噪独立除湿挂壁式卧室空调挂机 包基础安装 1P冷暖挂机变频 新三级（包基础安装）,1799,10,,https://item.jd.com/10060389517592.html
线下同款格力 中央空调 商用风管机 一拖一 D2系列 大风量 宽幅静压设计 大风管 4匹单冷风管机,8800,1,门店有售,https://item.jd.com/10052699913673.html
线下同款Hitachi/日立中央空调2匹一拖一风管机变频空调高效冷暖隐藏式UX系列RAS-50FN9Q 2匹变频风管机(20-25㎡),10389,55,门店有售,https://item.jd.com/10020887638537.html
TCL 2匹挂机 新一能效变频冷暖 强力除湿 低噪运行 节能家用客厅卧室大风量壁挂式JD以旧换新 2匹母婴柔风适用：18-28㎡,3009,500+,"京东物流,免邮",https://item.jd.com/10051775520048.html
志高（CHIGO）空调挂机大1匹1.5匹2匹家用冷暖立式客厅卧室出租房圆柱柜节能省电纯铜管 一键除湿 大2.0匹挂机单冷纯铜管定频【新能效】 提供基础安装,3009,1000+,"放心购,赠",https://item.jd.com/10047174561159.html
志高（CHIGO）空调挂机大1匹1.5匹2匹家用冷暖立式客厅卧室出租房圆柱柜节能省电纯铜管 一键除湿 大1.5匹挂机冷暖纯铜管变频【1级能效】 提供基础安,2309,1000+,"放心购,赠",https://item.jd.com/10047174561162.html
夏新可移动空调制冷一体机 家用室内制冷无外机免排水安装 宿舍窗式单厨房客厅便捷式移动 1匹单冷（极速制冷）,979,500+,京东物流,https://item.jd.com/10045982195153.html
小米米家空调立式柜机 新能效 变频冷暖 智能自清洁 客厅家用圆柱空调 3匹/变频/新一级 72LW/N1A1,4849,0,,https://item.jd.com/10066999431189.html
爱心东东【送货上门】空调挂机大1P1.5匹单冷暖定频家用壁挂式节能省电 出租房小型宿舍 1.5P单冷+不带安装【全国联保十年】先科,1499,100+,赠,https://item.jd.com/10066853855541.html
海尔（Haier） 5匹 三级能效 定频冷暖 吸顶式天井机空调 KFRd-120QW/50DAH13 (一价无忧含8米铜管),11399,0,自营,https://item.jd.com/100041751595.html
志高空调大2匹挂机 单冷新能效 卧室家用出租房节能静音 纯铜管 包安装 大1匹单冷KF-26GW/A169+A5G,1699,200+,,https://item.jd.com/70036279258.html
海信（Hisense）壁挂式空调挂机 大1匹变频冷暖 静音KFR-26GW/E25A3空调挂机,1999,10,放心购,https://item.jd.com/10034081566515.html
美的（Midea）空调冷静星二代大1匹 1.5p变频空调挂机三级新能效冷暖手机智控家用省电智能清洁一键防直吹PH400 大一匹【性价比款，防直吹】,2299,1,"放心购,赠",https://item.jd.com/10059899840694.html
百达慕尚（送货到家）5匹柜机水暖空调 冷暖两用空调家用水温水冷井水空调扇风机盘管 5P柜机经济款120管（50-70平）,1399,200+,,https://item.jd.com/10048646716933.html
松岛（SONDOS）1P1.5P1匹1.5匹定频家用空调挂机壁挂式卧室节能省电降噪 大1.5匹冷暖【15~26㎡】全铜管 提供安装服务,1859,2万+,,https://item.jd.com/10045021962437.html
线下同款TCL家庭中央空调 家用一拖四一拖三一拖五一拖六 直流变频冷暖多联机两室三室一厅三室四室两厅包安装 5匹一拖四（冷媒冷却散热）【包安装】,21049,100+,赠,https://item.jd.com/58769716617.html
拍拍【尾货机】夏新（Amoi）空调移动空调 采用格力电机 单冷暖双用迷你小型家用 免安装排水 一体机 1匹单冷,899,92,,https://item.jd.com/10053154249680.html
线下同款TCL中央空调热风机一拖一拖二家用低温制热空气源热泵采暖机 客厅空调风管机 包安装 8KW变频热风机（35-45m2）,8999,4,,https://item.jd.com/10047681089595.html
海尔（Haier）4匹立柜式空调中央空调家用变频冷暖自洁wifi智控商用KFRd-100LW/52BAC22SU1(茉莉白)18米包安装,13999,5000+,自营,https://item.jd.com/100016692710.html
格力（GREE）移动空调冷暖一体机1.5匹 家用厨房客厅便捷立式空调可除湿KYR-35/NANA1A京仓派送,2699,1万+,自营,https://item.jd.com/100007279349.html
美的（Midea）出品空调立式变频急速冷暖变频家用宿舍用柜机一级能效 大二匹冷暖升级大风口51HB1A+遥控器,5068,0,赠,https://item.jd.com/10066898154617.html
COLMO 家用空调挂机 可落地安装 Air空间站 1.5匹 五维微气候 AI智联互动自然新风无风感 雅士金 KFR-35GW/CA1J-6(1),8999,0,2件9.5折,https://item.jd.com/10058473066174.html
爱心东东1.5匹新风空调挂机家用客厅壁挂式冷暖两用智能直流变频除湿双节能省电静音无风感 大1.5匹 酷爽单冷【15-20㎡】铜管 自行安装+全国联保六年,1399,0,赠,https://item.jd.com/10068241124692.html
美的（Midea）空调挂机 新一级能效变频冷暖家用卧室壁挂式空调 1.5匹：酷金ZHA1,2699,1000+,"京东物流,放心购",https://item.jd.com/10064107349939.html
格力(GREE)空调 云佳 大1.5匹新国标变频挂机 1匹冷暖 自清洁 壁挂卧室新能效 格力大1.5匹KFR-35G,2849,2000+,赠,https://item.jd.com/10023467754178.html
格力（GREE）Gree格力 云佳 新一级能效大1.5匹变频挂机空调 大1匹冷暖挂壁式空调 新国标1级 1级云佳26,2849,2000+,赠,https://item.jd.com/29669505167.html
TCL空调立式大2匹新一级能效智能直流变频大3匹客厅空调柜机大2p家用圆柱冷暖圆形大3p节能落地式 【新品】大3匹净离子除菌一级能效适用：28-45㎡,4999,0,"京东物流,免邮,满2000-100",https://item.jd.com/10046371805910.html
志能高效挂机送货上门空调深松大1.5匹变频冷暖两用2匹单冷挂式3P家用客厅节能舒适SHENSONG 大1匹单冷-全铜管（不含安装）,1300,62,,https://item.jd.com/10054886347902.html
芬尼（PHNIX）KV15超低温空气源热泵冷暖两用 中央空调+地暖 单品不包安装,93000,0,门店有售,https://item.jd.com/65720259892.html
线下同款美的（Midea）可移动空调变频一体机1.5匹家用厨房客厅两用便携立式出租房免安装免排水 大1.5变频冷暖用15-19平,2769,5000+,,https://item.jd.com/10028139397241.html
海尔出品统帅中央空调风管机一拖一 家用节能低音风管机冷暖直流变频自清洁嵌入式包安装套餐 3匹变频风管KFRd-72NW/64GDA,6499,200+,,https://item.jd.com/10026222896877.html
美的（Midea）风管机一拖一 家用隐藏式客厅/卧室中央空调智能家电大1/2/3p匹包安装包入户 【大2匹】客厅+餐厅(23-34m') 颐享三代,5899,500+,,https://item.jd.com/10025850546829.html
三菱 重工6匹一拖五家用中央空调KX6进口多联机 分体直流变频风管机,77999,1,,https://item.jd.com/10026775608831.html
海尔Haier 雷神者二代大1匹新一级变频 3D除菌舱挂机自清洁 三翼导板 KFR-26GW/12KEA81U1,3299,30,自营,https://item.jd.com/100050886237.html
美的（Midea）出品空调挂机大1匹1.5匹变频冷暖新能效节能壁挂式客厅卧室手机智能控制防直吹 美的旗下新三级能效/大1匹冷暖变频_带安装,1918,2,赠,https://item.jd.com/10066898441633.html
夏新空调新五级能效挂机大一匹/1.5匹 奥新一级能效定/变频克冷暖节能新风空调挂机斯 大1匹冷暖+自主安装,1397,10,,https://item.jd.com/10059674751569.html
志能高效深松空调小一匹省电节能单冷暖变频定频大1.5匹2P3P壁挂式空调挂机 大2P冷暖柜机+安装,3178,200+,,https://item.jd.com/10047471042372.html
美的旗下空调挂机大1.5匹2p家用变频一级能效自清洁变频节能家用 大1匹一级KFR-26GW/N8HA1_包安装,2069,5,赠,https://item.jd.com/10067630355962.html
美的(Midea)空调挂机1.5匹酷金一级能效挂壁式1匹大风口冷暖自清洁WIFI智能N8ZHA1 大1匹：酷金ZHA1,2499,28,"京东物流,免邮",https://item.jd.com/10061769915804.html
美的（Midea）大1匹 空调 风尊时尚版 新一级能效 变频冷暖 壁挂式空调挂机 KFR-26GW/N8MXC1 京东小家,2799,5000+,"自营,满10000-300",https://item.jd.com/100044720763.html
GCHV中央空调一拖四 6匹家用空调 全直流变频语音控制小微家Max 标配防漏水泵 GCHV-VH140R1-HV-050D,25200,3,自营,https://item.jd.com/100047639835.html
志高（CHIGO）移动空调单冷 家用无外机免安装免排水厨房客厅出租房便捷立式 2匹单冷（3600W+强劲制冷+现货速发）,1449,2000+,,https://item.jd.com/10045957447088.html
美的（Midea）空调柜机 新一级能效 智能变频冷暖圆柱立柜式客厅空调 立式空调超大出风口 3匹柜机【适用34-48㎡】,6699,0,,https://item.jd.com/10067161153864.html
美的（Midea）空调大1匹 大1.5p挂机冷暖变频家用壁挂式节能新能效智能省电 智弧以旧换新 大1匹--智弧MJA3,2299,2万+,"京东物流,免邮",https://item.jd.com/66521592938.html
小米（MI）空调大1匹 新能效 单冷空调 清凉版 独立除湿 壁挂式卧室空调挂机米家 单冷 清凉版 大1匹,1599,5,,https://item.jd.com/10049339516662.html
线下同款大金（DAIKIN）一拖二一拖三一拖四一拖五中央空调家用变频一级能效 金制全效系列多联机 三室两厅 专属升级型,71000,100+,,https://item.jd.com/10054624129225.html
志能高效空调壁挂式宾馆酒店宿舍租房深松大1.5匹2P家用壁挂式单冷冷暖立式变频柜机SHENSONG 大1.5匹单冷-全铜管（送货上门，上门安装）,1639,5000+,,https://item.jd.com/10049070411560.html
线下同款Hitachi/日立中央空调一拖五 家用变频冷暖多联机 VAMmini系列 一级能效 三室两厅 6匹变频一拖五（100-135㎡）,58429,200+,门店有售,https://item.jd.com/10026253280311.html
美的（Midea）1匹1.5匹空调挂机 新能效 家用卧室壁挂式冷暖节能变频智能自清洁 【WIFI智能】大1匹冷暖 智弧,2299,500+,,https://item.jd.com/58147600093.html
拍拍格力（GREE）空调 1/1.5/2/匹挂机 新一/三级能效 3匹变频冷暖卧室壁挂式空调 型号随机 新一级变频 3匹冷暖,7999,75,,https://item.jd.com/10041959233876.html
TCL中央空调一拖二采暖机全直流变频低温制热煤改电产品空气源热泵热风机 KFRP-Vd70NFW/N1YT2-E1,8599,1000+,自营,https://item.jd.com/100044848371.html
TCL 5匹商用家用冷暖空调立式 远距离送风独立除湿防尘防霉 5匹变频柜机3级能效 KFRd-120LW/F23S,79999,0,自营,https://item.jd.com/100041720635.html
CHEBLO樱花空调挂机大1匹新能效省电冷暖家用壁挂式节能静音CHEBLO1 1匹冷暖【樱花蝶系列】 送货入户 自行安装,1498,200+,满1398-100,https://item.jd.com/10056456202461.html
奥克斯 (AUX) 大1匹 新1级能效 易拆银离子滤网 变频冷暖 京裕Ⅱ空调挂机(KFR-26GW/BpR3AQE1(B1)),2499,20万+,自营,https://item.jd.com/100027871529.html
松下 Panasonic 全直流变频3匹风管机 H系列 一级能效 松下纳诺怡X 100倍除菌净化 0元安装 CS-E27D0AH1BW,14999,1,自营,https://item.jd.com/100045559771.html
海信（Hisense）自然风大1匹 男神小智新一级能效智能冷暖 直流变频 空调挂机 KFR-26GW/EF20A1,2199,500+,每满2199-100,https://item.jd.com/25965640948.html
小米米家空调挂机大1/1.5/2匹 新能效 变频冷暖 智能自清洁 壁挂式卧室家空调 大1匹/新一级 26GW/V1A1,2029,70,,https://item.jd.com/10067002595590.html
夏新（AMOi）大1匹/1.5匹空调挂机 新能效 大风量卧室节能除湿出租房宿舍 正一匹单冷大风口+自主安装,1279,0,,https://item.jd.com/10067877044489.html
VIOMI云米语音空调1.5匹智能互联网变频冷暖Space X 四面出风一级能效挂机 以旧换新 全域风挂机+1.5P语音智能操控【一主一客】 AI全域风,6349,0,满90-10,https://item.jd.com/10054153625217.html
欢瑾空调挂机1匹2匹1.5匹单冷小大一匹出租房冷暖两用1p3匹壁挂式变 频 欢瑾 正1匹单冷(全铜管)无安装,1324,1,,https://item.jd.com/10067632525644.html
美的（Midea）风管机一拖一乐享1级能效全直流变频中央空调智能家电自清洁 高温巴氏除菌 3D面板【2匹专用】,659,500+,,https://item.jd.com/10046238826096.html
美的空调极酷 1.5匹大1匹挂机 新一级能效 新能效变频冷暖壁挂式 家用卧室挂式 以旧换新 1.5匹-极酷VHA1,2699,52,京东物流,https://item.jd.com/10026083892340.html
线下同款TCL商用中央空调6匹7匹9匹10匹一拖二拖三拖四办公室天花机直流变频一级能效嵌入式冷暖吸顶 【140】6匹一拖二天花 60-80㎡,15749,500+,,https://item.jd.com/10043881866607.html
格力（GREE）空调 京东小家智能生态(仅柜机) 新1级能效(大1匹+1.5匹云佳+3匹云逸-Ⅱ）,12797,20万+,自营,https://item.jd.com/100024538988.html
拍拍格力空调大1.5p匹1p匹 天丽 云佳 优钻一级三级能效 变频冷暖节能省电尾货挂机 大1匹 三级能效 天丽云佳优钻随机,2999,85,,https://item.jd.com/10034807178949.html
卡萨帝（Casarte） 1.5匹 云鼎 双循环软风 新一级变频壁挂式空调挂机 艺术外观 CAS351UDA(81)U1以旧换新,5299,2万+,自营,https://item.jd.com/100017366668.html
新飞空调冷暖家用挂机壁挂式智能遥控卧室客厅节能静音定频舒适省电冷暖1P/大1.5P/2P变频 大1P冷/暖 提供上门安装服务,1559,500+,,https://item.jd.com/10046149309076.html
新飞空调定频家用冷暖空调挂机壁挂式智能遥控 卧室客厅节能省电静音全国联保 强劲制冷 大1P单冷 不提供安装服务,1209,100+,,https://item.jd.com/10032605642901.html
线下同款Midea/美的10匹P商用柜机空调厂房商场商铺冷暖直流变频中央空调 十匹商用柜机,18999,22,,https://item.jd.com/10036880134220.html
【新一级变频】科龙(KELON) 1.5匹/大1匹 母婴睡眠 空调 APP智控 睡眠王KW 正1.5匹KFR-35GW/KW1X-X1,3799,14,,https://item.jd.com/10028576668781.html
线下同款酷风（Coolfree）风管机3匹一级能效新能效商用家用中央空调一拖一全直流变频风管机 包安装 大3匹二代72全直流变频 一级能效（30-38㎡）,7799,200+,满999-100,https://item.jd.com/45068671973.html
美的（Midea）空调挂机2匹 新能效智能变频空调冷暖 壁挂式空调卧室 客厅挂机 京品家电 以旧换新 旋耀 新一级高端款KFR-50GW/N8MXA1,5999,5000+,"京东物流,放心购,免邮",https://item.jd.com/10061014921486.html
格力（GREE）移动空调冷暖一体机1.5匹 家用厨房客厅便捷立式空调可除湿KYR-35/NANA1A,2699,5000+,自营,https://item.jd.com/100007279369.html
拍拍华凌空调 尾货机 3匹变频 冷暖空调 立式柜机 智能WIFI 自清洁客厅空调N8HA3 KFR-72LW/N8HA3,4599,200+,,https://item.jd.com/10020972603555.html
松下（Panasonic）空调套装变频冷暖内机自清洁新一级能效壁挂式挂机 二级能效大3匹柜机组合套购 【滢风套装】三室一厅 1.5匹*2+大1匹+3匹,21570,83,1件9.5折,https://item.jd.com/10055284540337.html
新科（Shinco）移动空调小2P单冷家用空调一体机厨房机房出租房地下室免安装制冷量3500w一体机KY-35F1,1349,5000+,自营,https://item.jd.com/100002607059.html
松下（Panasonic）大2.5匹冷暖变频大马力厅厨共享空调挂机14米远距送风内部自清洁纳米水净膜 EW22KP30 白色,7998,58,放心购,https://item.jd.com/27499837049.html
格力（GREE）新一级能效 自清洁 智能空调组合套装(1.5匹云恬挂机+3匹云锦Ⅱ柜机),10698,5万+,自营,https://item.jd.com/100022742740.html
TCL中央空调5匹10匹商用家用定频冷暖空调立式 远距离送风空调柜机 简约时尚 独立除湿 防尘防霉 10匹柜机,16999,4,,https://item.jd.com/10064093794389.html
GML节能压缩机窗机窗式空调大1p1.5匹2p3匹移动窗口一体空调单冷 (正一匹单冷遥控13平 省电,1250,100+,,https://item.jd.com/10031078030044.html
华凌空调 新一级 空调立式 急速冷暖 2匹、3匹 客厅空调柜机 京东小家智能 【3匹】新一级 节能省电72N8HA1,5199,7,京东物流,https://item.jd.com/10057342772480.html
航天航天空调挂机1p大1.5匹单冷暖两用家用壁挂式客厅出租屋 新风空调节能挂机 1匹单冷+不含安装【航天】,1188,25,,https://item.jd.com/10065265530182.html
海信（Hisense）3匹空调挂机变频壁挂式冷暖 自清洁 WIFi智控家用商用KFR-72GW/A8D890N-A2 企业专享,4788,2000+,"自营,厂商配送,满3000-400",https://item.jd.com/100025179276.html
春兰（Chunlan） 空调挂机/柜机 家用变频冷暖1匹/1.5匹/2匹节能低噪独立除湿包基础安装 1.5P冷暖挂机变频 一级能效（包基础安装）,2199,18,,https://item.jd.com/10068057613872.html
海信（Hisense）1匹 新能效 低噪节能 独立除湿 自清洁 极速冷暖卧室壁挂式空调挂机 KFR-26GW/EF19A3,1999,500+,自营,https://item.jd.com/100023592085.html
航天（hangtian）空调包安装送货入户大1.5匹冷暖变频空调挂机2匹定速单冷3匹壁挂舒适节能省电 大1.5匹新三级能效挂机 变频省电【志高】,2579,80,,https://item.jd.com/10066957566083.html
云米空调1.5匹变频挂机空调一级能效冷暖两用智能除湿节 净化除菌 除甲醛 智能温度调节炫彩屏 【1.5匹挂机除菌版 】Milano 2Y,2999,100+,赠,https://item.jd.com/10058674670028.html
深松空调挂机包安装大小1匹一2P1.5p快速冷暖家用壁挂式卧室单冷空调租房节能立式柜机 正1p单冷全铜管（8~10㎡）,1249,500+,满300-5,https://item.jd.com/10031607036685.html
统帅（Leader）天花机5匹中央空调吸顶空调 天花空调四面出风嵌入式空调海尔出品KFRd-120QW/50BBH13ST,7799,1000+,自营,https://item.jd.com/100017716958.html
大金空调(DAIKIN) E-MAX 帕蒂缔能高端 变频冷暖 环抱气流 白色柜式 以旧换新【江苏】 FVXF272WC-W白色 二级3匹,13999,100+,"放心购,赠",https://item.jd.com/10027767997807.html
Panasonic松下一级变频中央空调大3匹一拖一风管机家用除菌杀菌变频风管E系列 E12D0A09W（E系列普通款）,7099,0,,https://item.jd.com/10058123629960.html
美的（Midea） 新一级 风酷 大1匹变频冷暖壁挂式空调挂机 大风口 京东小家智能家电 以旧换新 KFR-26GW/N8XHC1,2499,20万+,自营,https://item.jd.com/100016523521.html
志能高效空调申花空调包安装省电节能单冷冷暖变频定频大1.5匹2P3P壁挂式空调挂机SHENSONG 大1匹单冷-全铜管（不含安装）,1258,25,,https://item.jd.com/10054369258997.html
TCL空调挂机 大2匹大3匹 变频冷暖两用挂式家用客厅壁挂式空调 自清洁 独立除湿 节能省电 JD以旧换新 【大2匹】乐轩风新能效变频,2999,500+,京东物流,https://item.jd.com/71967441024.html
统帅（Leader）海尔出品空调挂机1\\\/1.5匹变频空调新能效壁挂式健康自清洁独立除湿冷暖两用家用统帅 1.5匹1级节能省电 智能物联 35XCA81T,2299,100+,赠,https://item.jd.com/10046936172367.html
美的（Midea）2匹 3匹 舒适星无风感空调YB305 新一级全直流变频 立式客厅圆柱 智能柜机 KFR-51LW/BDN8Y-YB305(1)A,7799,31,赠,https://item.jd.com/61098209879.html
小米（MI）1.5匹 新一级能效 变频冷暖 智能自清洁 壁挂式卧室空调挂机 KFR-35GW/N1A1,2599,2万+,自营,https://item.jd.com/100044834011.html
SANSUI山水（SANSUI）空调挂机1匹1.5匹新风空调冷暖定频变频壁挂式空调 家用节能省电 新国标 正1.5P单冷【山水系列】 送货入户-上门安装,1599,2000+,"免邮,券999-10,满1000-10,赠",https://item.jd.com/10053662569560.html
天林移动蚊帐空调床上小空调一体机 小功率空调小型家用可移动空调 学生宿舍空调宠物专用无外机小型 WIFI款（遥控+APP控）+排气管+无蚊帐 压缩,698,1000+,,https://item.jd.com/44186492627.html
拍拍华凌空调 尾货机 大1匹 冷暖变频 空调挂机 美居的 卧室壁挂式 n8he1家用出租房公寓 KFR-26GW/N8HF3,2049,500+,,https://item.jd.com/10023466207545.html
空调挂机大1.5匹冷暖两用大1P单冷2P定频家用壁挂式卧室客厅出租房省电空调 大1P单冷【适用面积5-12m2】+6年保修 提供基础安装服务,1339,1000+,,https://item.jd.com/10044768815771.html
美菱(MeiLing)可移动空调大一匹1.5p匹2匹单冷暖便携一体机小型家用立式免安装 大1.5匹冷热两用,1299,200+,,https://item.jd.com/10043213782688.html
RZE京品优选（上门安装）空调挂机大1p1.5匹单冷暖新风空调家用卧室出租房壁挂式节能省电 正1P单冷【全铜管】-上门安装,1209,0,,https://item.jd.com/10067977515934.html
美的空调 空调立式柜机 新一级能效变频冷暖 智能低噪自清洁 家用客厅圆柱柜式 柜机 风酷 2匹：适用23-34㎡,5499,500+,"京东物流,放心购,免邮,券2000-30,",https://item.jd.com/10062636374948.html
美博（MBO）空调单冷挂机正一匹大1/1.5/2/3匹新能效节能定频速卧室出租房家用壁挂式铜管包安装 正一匹单冷KF-25GW/含安装,1499,200+,赠,https://item.jd.com/10048106694098.html
线下同款大金（DAIKIN）中央空调一拖四一拖三 家用住宅用VRV-B系列 多联机变频一级能效 两室一厅 3D气流面板,43500,90,,https://item.jd.com/10054624201399.html
统帅（Leader）元气系列变频一级能效1.5匹家用空调挂机快速冷暖WIFI双风翼 海尔出品 1.5匹元气粉色,2899,0,,https://item.jd.com/10067915737873.html
格力（GREE）C3+系列 新一级能效 家用客厅卧室空调安装 一拖一冷暖变频风管机 白色 大1匹,6666,1,,https://item.jd.com/10067820699079.html
海信（Hisense）空调3匹柜机新一级变频防直吹循环大风量冷暖家用圆柱空调KFR-72LW/A320J-X1 企业专享,5299,43,自营,https://item.jd.com/100032291456.html
新飞（frestec）空调1.5匹 新能效 冷暖两用 家用宿舍壁挂式卧室空调挂机 【1.5匹冷暖】新一级变频,2099,1000+,,https://item.jd.com/10062690361354.html
万宝（Wanbao）大1匹冷暖变频新能效空调1.5P壁挂式国标空调机客厅卧室公寓出租房快冷 清芯宝 大1匹变频冷暖（R-26GW/BPWB1-N3）,1879,1,满200-30,https://item.jd.com/10067570805434.html
云米（VIOMI）新一级 Navi2 除菌智能变频冷暖 以旧换新 3匹空调客厅圆柱立式空调柜机 KFRd-72LW/Y3PF3-A1,4999,1000+,自营,https://item.jd.com/100025657365.html
线下同款美的（Midea）中央空调家用小多联机一拖二一拖三冷暖智能家电全直流变频玲珑 5匹一拖三（80~110㎡）包安装,22699,200+,,https://item.jd.com/10024713922925.html
海尔（Haier）1.5匹 变频冷暖壁挂式卧室空调挂机 一级能效 荣御 智能 KFR-35GW/81@U1-Uc,4099,5万+,自营,https://item.jd.com/100012844061.html
美的（Midea）新国标 3匹 变频3级 智行 圆柱柜式空调KFR-72LW/BDN8Y-YA400(3)A 一价无忧5M铜管,6299,5000+,自营,https://item.jd.com/100030824628.html
海信（Hisense）2匹精密空调柜机 恒温工业专用 特种机房空调 HF-50LW/T16SD 企业专享,17706,12,"自营,每满10000-2000",https://item.jd.com/100010778007.html
美的（Midea）出品空调挂机变频一级能效大1.5匹大一匹冷暖手机wifi控制壁挂式 大1匹新三级变频冷暖(HF3/HA3随机发),1909,100+,赠,https://item.jd.com/10067052942072.html
澳柯玛(AUCMA)空调大1P1.5匹 2P 变频冷暖空调挂机家用自清洁 壁挂式 独立除湿 以旧换新 【大1匹】冷暖/变频/自清洁 自行安装,1567,1000+,"放心购,满2000-30",https://item.jd.com/10038689570212.html
海尔（Haier）空调出品 统帅1.5匹空调 新1级能效冷暖变频空调挂机 WiFi智控自清洁 700m3/h大循环风量 星际,2499,500+,"自营,厂商配送",https://item.jd.com/100050138227.html
TCL空调 大3匹 新一级能效 变频冷暖智能空调 全域除菌 智慧柔风 客厅立式空调 智净风 以旧换新 KFR-72LW/JV2Ma+B1,4999,100+,"京东物流,放心购,免邮,券1500-120",https://item.jd.com/10058957936656.html
澳柯玛（AUCMA） 空调挂机1.5P 冷暖定频 自清洁独立除湿节能 新能效 10-20平方 包含基础安装 开发票,1649,200+,,https://item.jd.com/100028590379.html
三菱重工空调1.5匹/1匹 变频节能 强劲冷暖 进口压缩机 家用卧室壁挂式空调挂机 【1匹次卧】KFR-25GW/QEV1Bp,3899,9,放心购,https://item.jd.com/10064050299353.html
美的（Midea）风管机一拖一 家用 中央空调 变频冷暖隐藏嵌入式 客厅卧室空调 智能家电包修10年 【星光】一级能效大1.5匹wifi版（包安装),5399,200+,,https://item.jd.com/10061126486276.html
格力（GREE）移动空调小1匹单冷厨房空调免安装一体机智能遥控独立除湿KY-23/NAKA3A【企业专享】,2099,91,自营,https://item.jd.com/100024166017.html
格力（GREE）3匹 云焕 新一级能效 变频 自清洁 智能 客厅圆柱空调立式柜机 3匹 KFR-72LW/NhDe1BAj,9099,2000+,"京东物流,放心购,秒杀,免邮,",https://item.jd.com/10032961418631.html
GCHV中央空调小4匹一拖二空调挂机 壁挂式分体机 变频 LOFT公寓精装房GCHV-VH080R1-C01-3A,8080,200+,自营,https://item.jd.com/100038768531.html
JHS移动空调免安装单冷暖便携试家用立式空调厨房出租房机房地下室免安装免排水 A019A 1P单冷（8㎡）压缩机,899,76,,https://item.jd.com/10045874203577.html
荣事达（Royalstar）空调定频家用壁挂式空调挂机 客厅卧室节能除湿省电出租房宿舍办公室 正1匹单冷 -适用10-15m2 包基础安装价,1309,5万+,,https://item.jd.com/10048707815472.html
美的（Midea）KFR-72GW/G1-1 3匹 变频冷暖 空调挂机 一级能效 （一价无忧11米铜管）企业购,9049,5000+,自营,https://item.jd.com/100025832140.html
海尔出品大3匹空调立式空调柜机 新一级能效变频自清洁 快速冷暖智能节能省电 圆柱客厅 新1级3匹柜机KFR-72L/WDB81TU1,5499,200+,"免邮,赠",https://item.jd.com/10026579157062.html
