商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
万家乐 12升燃气热水器(天然气) 智能防冻恒温低水压启动双重净浴 断电记亿 高温防烫安全锁JSQ24-12BP1,899,2万+,,自营,https://item.jd.com/100015218754.html,(1.5万+),(50+),(50+),98%
美的储水式电热水器电健康安全防漏电多重安防家用一级节能低耗保温智能家电APP控制M5 100升 3.2KW【超四人及浴缸洗】 双效省电保温,1749,1000+,,"自营,每满1749-250",https://item.jd.com/10045948702008.html,(400+),0,0,98%
东芝(TOSHIBA) 燃气热水器16升 天然气12T 增压零冷水 一级恒温变频 日本原装CPU 水量伺服器JSQ30-TS5,4599,2000+,,"自营,厂商配送",https://item.jd.com/100017748020.html,(1300+),-3,-3,99%
樱花（SAKURA）燃气热水器13升 水量伺服器 日本CPU 智能恒温 多重防护 家用天然气 JSQ25-SP601,1799,5万+,,"自营,厂商配送,券3000-300,",https://item.jd.com/100039920629.html,(1.6万+),(200+),(200+),96%
左图右史密斯（L.R.HTOMS）热水器家用速热2000W储水式电热水器40升一级能效上门安装DSZF-40B,589,19,,自营,https://item.jd.com/100041589982.html,-2,0,0,100%
万和（Vanward）零冷水燃气热水器 家用燃热 全屋循环零冷水智控APP云预约 水气双调恒温 S2系列 JSQ25-S2W13 13升 液化气 零冷水,2199,5000+,,"京东物流,免邮,满2199-600",https://item.jd.com/68350465193.html,(3500+),(10+),(10+),99%
林内（Rinnai）16升燃气热水器 恒温节能 家用强排式RUS-16EKP39 天然气,2999,22,,自营,https://item.jd.com/100049386971.html,-5,0,0,100%
华帝（VATTI）13升燃气热水器 天然气 家用即热式热水器 省气节能恒温 超低水压启动 i12050-13天然气,1099,200+,,自营,https://item.jd.com/100035693668.html,(90+),-1,-1,98%
阿里斯顿(ARISTON) 电热水器60升 京东小家智能生态 多重净化中温保温即热速热家用 【60升】J QH4W 60 3QH AG,2888,100+,,"京东物流,满2000-600",https://item.jd.com/10057356954041.html,(30+),-1,-1,97%
厅和好太太（TingHeHaoTaiTai）热水器电热水器家用洗澡小型储水式热水器出租房扁桶 60升圆桶数显+出水断电+双防电墙 自行安装,408,1万+,,,https://item.jd.com/10060760695880.html,(2300+),(40+),(40+),94%
爱心东东史密斯.劳伦【免费上门安装】即热式电热水器电家用卫生间洗澡恒温厨房小厨宝超薄速热小型热水宝 黑色8000W大屏恒温+水电分离,1299,1万+,,,https://item.jd.com/10037416490333.html,(3600+),(30+),(30+),97%
万家乐 JSQ26-M2燃气热水器家用13升大容量智能恒温一键快捷浴模式天然气热水器 JSQ26-M2（13升）,1049,1万+,,"自营,满800-50",https://item.jd.com/35301099533.html,(4900+),(20+),(20+),98%
林内（Rinnai）16升 零干扰恒温 防冻 燃气热水器 天然气 RUS-16QD06 (JSQ31-D06)家电*,4999,1万+,,自营,https://item.jd.com/100013886392.html,(9200+),(50+),(50+),98%
志高 CHIGO即热式速热热水器 变频恒温家用 淋浴小型 玫瑰金 厂送 ZG-KBSM660,3880,500+,,自营,https://item.jd.com/100012348890.html,(100+),-4,-4,95%
凯奇史密斯热水器电热水器家用洗澡3200W扁桶速热一级能效 40升 32WB11,858,200+,,自营,https://item.jd.com/100050887957.html,(100+),-1,-1,96%
华帝（VATTI）16升燃气热水器天然气家用气电双断保护WIFI智能操控恒温节能 i12151-16 燃气 天然气,2299,1000+,,"自营,满2180-600",https://item.jd.com/10050033275101.html,(600+),-3,-3,98%
燃气热水器天然气恒温强排式液化气平衡煤气美的 机械款10升+插电打火+自行安装【半 球系列】 液化石油气,419,8,,赠,https://item.jd.com/10067299654807.html,0,0,0,100%
万家乐 18升零冷水燃气热水器(天然气)增压大水量玻璃屏智能防冻三巡航模式以旧换新JSQ34-18D10S,1899,10万+,,自营,https://item.jd.com/100012753052.html,(5.1万+),(100+),(100+),99%
美的液化气燃气热水器家用12升煤气罐装CO防泄漏安全节能强排式变频恒温液化气家用 HWA系列 12升【变频恒温】 液化气,1049,1万+,,"自营,每满1049-50",https://item.jd.com/68735914473.html,(5600+),(50+),(50+),97%
美的（Midea）出品电热水器家用洗澡防电墙保护速热储水式小型出租房热水器 美的出品comfee【50升 2100W】,619,2000+,,每满549-30,https://item.jd.com/10036115280034.html,(600+),-7,-7,97%
万和 Vanward 20升直流变频 WIFI远程控制低压启动 智能氧护燃气热水器JSQ37-20G20,4799,2,,自营,https://item.jd.com/100028453390.html,-1,0,0,100%
海尔（Haier）燃气热水器零冷水天然气16升一级能效双增压大水量净水护肤洗静音降噪智慧物联,2999,0,,自营,https://item.jd.com/100041783672.html,0,0,0,100%
康家好太太电热水器电家用洗澡速热恒温出租房小型储水式热水器卫生间淋浴2KW DSZF-80A 80升遥控款 自行安装,508,200+,,自营,https://item.jd.com/100047737589.html,(100+),0,0,100%
志高（CHIGO）即热式电热水器 快热式小厨宝 即热热水器变频恒温 快速即热 功率可调节 厂送ZG-KB626 0-6500W,398,10万+,,"自营,券1500-120",https://item.jd.com/100030426082.html,(9.7万+),(1100+),(1100+),96%
TCL 即热式电热水器电家用卫生间加热器速热洗澡器小型淋浴加热宝即开即热快速加热恒温洗澡机免储水 香槟金豪华款【8500W+遥控+空开+配件礼包】,789,20万+,,"京东物流,券300-50,满200-30",https://item.jd.com/35935991726.html,(4.4万+),(600+),(600+),95%
林内（Rinnai）16升热水器燃气天然气 变频节能恒温智慧芯 强排式家用 RUS-16QC05 天然气,3299,1万+,,"京东物流,满2000-100",https://item.jd.com/27577057937.html,(9000+),(20+),(20+),99%
申科（Shenke） 太阳能热水器 太阳能热水器家用 电热水器 彩钢型热水器SK-CGX 如需送货地区不同费用不同，具体咨询客服,200,2000+,,,https://item.jd.com/47023747011.html,(3300+),(30+),(30+),97%
西屋（Westinghouse）即热式电热水器 家用速热 7000W即开即热 智能恒温免储水8重安防保护 DSFH7017,1099,200+,,自营,https://item.jd.com/100027660582.html,(100+),-2,-2,98%
康家好太太即热式电热水器家用洗澡热水器小型迷你卫生间厨房恒温过水热 6000w拉丝金接插头款 上门安装,278,100+,,自营,https://item.jd.com/100040574409.html,(),(),(),98%
小米米家燃气热水器 家用18L天然气热水器 智能增压零冷水即热热水器JSQ34-MJ01,1999,44,,自营,https://item.jd.com/100044402365.html,-9,0,0,100%
万和（Vanward）16升L燃气热水器家用大水量水气双调恒温强排式526W16 16升推荐一厨两卫用 天然气,1199,200+,,"京东物流,免邮,满1199-50",https://item.jd.com/24479542665.html,(100+),0,0,98%
史密斯.劳伦【上门安装】史密斯.劳伦双胆扁桶储水式电热水器家用卫生间洗澡80升速热一级能效圆桶 【圆桶40升】升级2000瓦速热+出水断电,599,2000+,,,https://item.jd.com/10055047775453.html,(2100+),-7,-7,99%
康家好太太热水器电家用洗澡双胆超薄速热出租房小型储水式热水器卫生间淋浴加热器 60升电脑款 上门安装,468,80,,自营,https://item.jd.com/100044108851.html,(10+),0,0,100%
希尔史密斯即热式电热水器家用小型厨房宝速热恒温免储水迷你热水宝出租房卫生间洗澡神器5500w 金色自行安装,348,5000+,,自营,https://item.jd.com/100040574125.html,(2400+),-6,-6,98%
阿里斯顿(ARISTON) 电热水器60升 京东小家智能生态 多重净化中温保温即热速热家用 【80升】J QH4W 80 3QH AG,3288,100+,,"京东物流,满2000-700",https://item.jd.com/10057356954042.html,(30+),-1,-1,97%
美的（Midea）出品电热水器家用速热60升卫生间50升储水式80升恒温节能40升热水器上门安装 美的60升【1-3人洗】,779,1万+,,每满778-50,https://item.jd.com/10065279326442.html,(4100+),(30+),(30+),96%
左图右史密斯（L.R.HTOMS）热水器家用洗澡2000W小型速热储水式电热水器80升一级能效DSZF-80A,729,19,,自营,https://item.jd.com/100041492862.html,-2,0,0,100%
林内（Rinnai）16升 经典恒温 防冻 燃气热水器 RUS-16QD03 (天然气)JSQ31-D03家电*,3799,5万+,,自营,https://item.jd.com/100023298932.html,(3.3万+),(100+),(100+),98%
希尔史密斯电热水器 50升扁桶触屏电脑遥控2000W高温除菌抗腐耐用家用储水式洗澡 出水断电一级能效 DSZF-50C,819,48,,自营,https://item.jd.com/100044810759.html,(10+),0,0,100%
万和（Vanward） 8升燃气热水器 四季控温型，自带稳压 出租房使用 8B-21 液化气,718,2000+,,"京东物流,免邮,满100-10",https://item.jd.com/19169684785.html,(1200+),-8,-8,97%
志高（CHIGO）热水器电家用洗澡即热储水式出水断电大容量速热电热水器2200W安全节能租房用 高配电脑款2000W+远程遥控+预约定时+上门安装 40升(1人),609,5万+,,京东物流,https://item.jd.com/10046207226752.html,(1.4万+),(100+),(100+),98%
【免费上门安装】史密斯.劳伦热水器电热水器家用卫生间洗澡储水式扁桶双胆速热80升扁桶一级能效 纤薄扁桶+触屏遥控+3000W加热+出水断电 40升,1099,10万+,,,https://item.jd.com/10035306667332.html,(3.4万+),(300+),(300+),97%
海尔（Haier）即热式电热水器大功率智能变频恒温开机即洗水电分离超薄直热式热水器 【即热变频】精准恒温触控款8500W-85A3,1899,100+,,赠,https://item.jd.com/10064483108133.html,(20+),0,0,100%
万和（Vanward） 8升燃气热水器 四季控温型，自带稳压 出租房使用 8B-21 天然气,718,2000+,,"京东物流,免邮,满100-10",https://item.jd.com/19169684784.html,(1200+),-8,-8,97%
林内 Rinnai 安享系列 强制平衡式 16升燃气热水器 JSG32-55A (16U55AR),8388,3,,自营,https://item.jd.com/100026605849.html,0,0,0,100%
樱花雪（YINGHUAXUE） 樱花雪热水器电家用储水式卫生间出租房60升80升100L扁桶速热洗澡 40升圆桶数显+高配_防电墙+安全巡航,234,6,,赠,https://item.jd.com/10064203573186.html,-1,0,0,100%
奥克斯（AUX）50升 电热水器 2100W大功率 增容速热 二级能效 双重漏电保护 搪瓷内胆 SMS-50ZY50 企业采购,499,2000+,,"自营,厂商配送",https://item.jd.com/100038187976.html,(800+),-6,-6,98%
爱心东东史密斯.劳伦【免费上门安装】即热式电热水器电家用卫生间洗澡恒温厨房小厨宝超薄速热小型热水宝 黑色7500W大屏恒温+水电分离,1099,1万+,,券149-15,https://item.jd.com/10037416490331.html,(3600+),(30+),(30+),97%
康家好太太电热水器电家用洗澡速热恒温租房小型储水式热水器卫生间淋浴2KW DSZF-80A 80升体感断电 自行安装,508,200+,,自营,https://item.jd.com/100047737571.html,(100+),0,0,100%
康家好太太【出水断电】热水器电家用洗澡超薄速热租房储水式热水卫生间淋浴DSZF-60A 60升双胆机械 上门安装,508,500+,,自营,https://item.jd.com/100047737597.html,(90+),-5,-5,84%
奥克斯（AUX）电热水器圆桶 纤薄扁桶双胆储水式电热水器节能速热家用热水器 DY06 40升（防漏电保护+二级能效）,439,500+,,,https://item.jd.com/10053075267393.html,(100+),-3,-3,97%
奥克斯（AUX）16升燃气热水器天然气强排式燃气水气双调恒温WiFi智控抗风速热上门安装 【全屋多点热水】16升天然气丨精控恒温丨触控大屏 智能变升,1199,2,,"自营,满1079-200",https://item.jd.com/10066842348617.html,-1,0,0,100%
志高(CHIGO）小厨宝热水器电家用储水式厨房热水宝即热式小型迷你2000W速热恒温8L MR-8E,299,1000+,,自营,https://item.jd.com/100044811913.html,(800+),-1,-1,99%
厅和好太太（TingHeHaoTaiTai）热水器电热水器家用洗澡小型储水式热水器出租房扁桶 40升圆桶数显+出水断电+双防电墙 上门安装,358,1万+,,,https://item.jd.com/10060760695898.html,(2300+),(40+),(40+),94%
皇冠【上门安装】家用燃气热水器6升8升10L洗澡煤气液化气强排低水压即热式出租房隔日达缘昊 6升电池款+显示+铜水箱（不包安装） 液化石油气 煤气,298,100+,,,https://item.jd.com/10063596121033.html,(40+),0,0,97%
半球电热水器电家用洗澡小户型储水式速热热水器出租房出水断电热水器40升50升60升选 40升普通数显款+机械旋钮+双防电墙,498,5000+,,满400-200,https://item.jd.com/10032880990108.html,(1300+),(10+),(10+),95%
希尔史密斯13升燃气热水器零冷水天然气双增压水量伺服 即开即热防冻变频恒温JSQ26-13L天然气（12T）,1399,200+,,自营,https://item.jd.com/100042311789.html,(100+),-1,-1,98%
拍拍樱花树储水式扁桶圆桶热水器电尾货机家用速热洗澡 40升指针圆桶裸机+限购一台 家里无配件的慎拍,258,500+,,,https://item.jd.com/10041437168033.html,(100+),-1,-1,98%
【免费上门安装】希尔史密斯16升平衡式燃气热水器液化气 家用智能恒温双驱增压可装浴室专用 JSG24-S38,1299,99,,自营,https://item.jd.com/100043711637.html,(10+),-3,-3,86%
创维（Skyworth）电热水器40升立式储水式3000W扁桶双胆速热热水器ps三极防漏电系统DSZF-D3A-40,899,100+,,自营,https://item.jd.com/100051308353.html,(80+),0,0,100%
万家乐（Macro） P1燃气热水器 致静恒温 四驱智能控温 三重净滤 无氧铜水箱 家用强排式 JSQ24-P1液化气12L,799,2万+,,,https://item.jd.com/25672700950.html,(9200+),(40+),(40+),98%
创维（Skyworth）即热式电热水器 速热式小型恒温淋浴免储水变频恒温淋浴机多功率可调D875黑色6000W包安装,529,200+,,"自营,每满200-20",https://item.jd.com/100047686409.html,(100+),0,0,97%
太阳雨13升Y03 零冷水燃气热水器 智能恒温热水巡航 强排式热水器 一厨两卫 即开即热 液化气,915,0,,自营,https://item.jd.com/100041232368.html,0,0,0,100%
美的热水器 家用储水式电热水器电 节能省电安全速热 漏水换新 双重防漏电防电墙卫生间租房15A3系列 F40-15A3(HI)【40升 1-2人适用】,799,10万+,,"京东物流,免邮,每满790-170",https://item.jd.com/10036624198434.html,(10万+),(400+),(400+),98%
希尔史密斯13升燃气热水器 零冷水液化气家用恒温洗澡 一级能效变频双增压超静音 负压密闭稳燃舱 JSQ25-13B,1599,2000+,,自营,https://item.jd.com/100047737427.html,(1000+),-5,-5,98%
拍拍【尾货机】新飞热水器电家用卫生间洗澡储水式租房60升扁桶小型速热（上门安装） 50升圆桶高配数显2000W+ 上门安,370,0,,,https://item.jd.com/10066952362134.html,(1000+),-5,-5,98%
海尔（Haier）电热水器40/50/60/80/100升大容量储水式多功率速热家用热水器 8年包修 变频速热/60升【Leader】,1099,5000+,,满99-10,https://item.jd.com/34447872008.html,(2700+),(10+),(10+),99%
燃气热水器家用煤气罐液化气8L10L12L天然气强排式低水压启动洗澡出租屋使用苏依博迩 7L 铝水箱无显示标配 电池款 罐装液化气,179,23,,,https://item.jd.com/10066674932390.html,-1,0,0,100%
华帝（VATTI）燃气热水器 天然气 气电双断防护 恒温强排 即热式热水器 防燃气泄漏保护 低水压启动 【一厨一卫】i12103-13升,1199,5000+,,"自营,券5-2",https://item.jd.com/10045304912644.html,(3400+),(10+),(10+),99%
创维（Skyworth）即热式小厨宝 即热式电热水器 家用小型热水宝免储水速热迷你变频恒温厨房宝D868白色5500W,279,5000+,,"自营,每满200-20",https://item.jd.com/100043667287.html,(800+),(40+),(40+),90%
好太太电热水器 50升家用小型2000W速热储水式出租房节能省电扁桶双胆数显+出水断电安全洗浴DX-S56B-50,438,5000+,,自营,https://item.jd.com/100046355839.html,(1600+),(20+),(20+),93%
希尔史密斯热水器2000W电热水器家用卫生间洗澡储水式扁桶速热100升一级能效自动断电DX-S29-100 100L,1199,1000+,,自营,https://item.jd.com/100048847811.html,(300+),-1,-1,99%
长虹（CHANGHONG）80升电热水器 一级能效 智能断电 3000W高效速热 8倍增容 储水式80E5,1299,10万+,,"自营,厂商配送,券1200-400",https://item.jd.com/100019865380.html,(6.8万+),(400+),(400+),98%
阿里斯顿（ARISTON）电热水器150升 竖式落地大容量 3000W速热 一级能效 家用商用,6098,54,,"京东物流,满5000-550",https://item.jd.com/10024646302752.html,(10+),0,0,100%
COLMO 16升燃气热水器家用天然气全维精钢系统恒温舱双阀四驱磁净阻垢 一级静音 JSQ30-CB216,5999,0,,2件9.5折,https://item.jd.com/10043559901707.html,0,0,0,100%
希尔史密斯12升平衡式燃气热水器天然气 家用智能恒温健康净浴气电双防保护可装浴室专用 JSG24-S892,1099,2000+,,自营,https://item.jd.com/100046355851.html,(1000+),-5,-5,98%
海尔(Haier)热水器家用储水式电热水器安全防电墙速热2200W 80升【2200W免费安装/全国联保】,899,1000+,,自营,https://item.jd.com/100047480089.html,(700+),-1,-1,99%
爱心东东阿诗丹顿（USATON）小厨宝大升数即热式热水宝电热水器厨房热水器迷你储水式上出水10升一级能效 【下出水8升】长效保温 小厨宝,519,10万+,,"京东物流,免邮,每满510-40,赠",https://item.jd.com/10420119985.html,(7.8万+),(400+),(400+),98%
海轩好太太电热水器2000W速热50升家用储水式出租房耐用小体积节能省电 双旋钮+出水断电安全洗浴DX-687B-50L,428,100+,,自营,https://item.jd.com/100051312321.html,(30+),-1,-1,97%
AO史密斯 13升燃气热水器 不锈钢换热器更耐用 负压更安全 精控恒温 家用JSQ26-TM5,2698,1万+,,自营,https://item.jd.com/100031776308.html,(6900+),-5,-5,99%
美的平衡式燃气热水器 天然气家用淋浴可装浴室卫生间 精控恒温即热安全智能12升JSG22-12HC5,1699,2000+,,"京东物流,每满1690-100",https://item.jd.com/25744906351.html,(2300+),-10,-10,98%
康家好太太燃气热水器天然气家用即热式恒温洗澡淋浴 16升零冷水天然气款 上门安装【零冷水】,1449,42,,自营,https://item.jd.com/100040574391.html,-7,0,0,77%
志高（CHIGO）电热水器家用储水式卫生间洗澡2200W出水断电40升扁桶双胆速热 顶配扁桶电脑款+远程遥控+出水断电+上门安装 80升(4人),899,1万+,,,https://item.jd.com/10047455173155.html,(3800+),(20+),(20+),98%
康家好太太燃气热水器天然气家用平衡式即热式强排恒温零冷水洗澡淋浴 13升恒温天然气款 上门安装,749,42,,自营,https://item.jd.com/100040574421.html,-7,0,0,77%
海尔(Haier)热水器家用储水式电热水器安全防电墙速热2200W 60升PM1-【免费安装/全国联保】,899,1000+,,自营,https://item.jd.com/100047479121.html,-7,0,0,77%
长虹（CHANGHONG）16升零冷水 即开即热 水气双调 恒温节能 天然气燃气热水器 16L3,3999,200+,,自营,https://item.jd.com/100022194002.html,-7,0,0,77%
史密斯.劳伦【全免安装】史密斯.劳伦小厨宝热水器电家用储水式厨房热水宝即热式小型迷你 10升上下出水 8升数显恒温1500W速热+上出水,469,1000+,,,https://item.jd.com/10052821936058.html,-7,0,0,77%
前锋（CHIFFO） 前锋(CHIFFO）燃气热水器 7秒速热智能控温 家用节能强排式厨卫通用天然气 JSQ30-16B01R 16升 高光白BO1R系列【天然气】,2498,1万+,,"京东物流,满1500-500",https://item.jd.com/10023001009862.html,-7,0,0,77%
康家好太太电热水器电家用洗澡速热恒温出租房小型储水式热水器卫生间淋浴2KW DSZF-40A 40升遥控款 上门安装,408,500+,,自营,https://item.jd.com/100047737603.html,-7,0,0,77%
箭牌即热式热水器速热理发美发店洗头床专用烧水器发廊直热恒温小型迷你洗头6kw 拉丝白铸铝 上门安装,788,0,,自营,https://item.jd.com/100043003015.html,-7,0,0,77%
美的燃气热水器16L零冷水 天然气家用恒温即热式强排式 水伺服智控增压69%热水器NT1pro 【13升一厨两卫】智能变频省气 整机8年包修,1899,27,,自营,https://item.jd.com/10058539116671.html,-7,0,0,77%
希尔史密斯16升燃气热水器 强排式家用恒温洗澡 一级能效变频双增压超静音 负压密闭稳燃舱 JSQ30-16L 天然气,1599,65,,自营,https://item.jd.com/100050345227.html,-7,0,0,77%
半球电热水器电家用洗澡小户型储水式速热热水器出租房出水断电热水器40升50升60升选 40升标配数显款+三代断电保护-自行安装,538,5000+,,满400-200,https://item.jd.com/10032991841353.html,-7,0,0,77%
拍拍【尾货机】新飞即热式电热水器家用小型淋浴洗澡 速热水器 金智慧屏节能恒温+智能自检+漏保旗舰版,389,500+,,,https://item.jd.com/10035432537929.html,-7,0,0,77%
海尔（Haier）60升电热水器2200W速热家用储水式 智能预约洗浴 健康净水洗 防电墙技术,899,500+,,自营,https://item.jd.com/100044381673.html,-7,0,0,77%
凯奇史密斯热水器电热水器家用洗澡3000W扁桶变频速热一级能效 50升 B086DS,699,200+,,自营,https://item.jd.com/100042500764.html,-7,0,0,77%
海尔（Haier）燃气热水器天然气即热变频恒温家用速热WIFI智能五重过滤净化节能强排式DKS DKS【16升恒温节能洗】,1299,2万+,,满800-200,https://item.jd.com/10020703899321.html,-7,0,0,77%
海尔电热水器电150升大容量速热 家用商用中央热水器 储水立式落地式 全屋热水竖式落地安装,2299,12,,自营,https://item.jd.com/100049438943.html,-7,0,0,77%
乐佳好太太 家用燃气热水器 强排式煤气热水器 低水压启动 7升 强排数显 天然气,380,1万+,,,https://item.jd.com/70528833541.html,-7,0,0,77%
海尔（Haier）60升电热水器2200W速热家用储水式 智能预约洗浴 健康净水洗 防电墙技术,899,200+,,自营,https://item.jd.com/100044381697.html,-7,0,0,77%
海尔（Haier）海尔电热水器60升一级能效 3300W速热 大水量5倍增容 防漏电专利防电墙ES10U家用速热 【2200W+二级节能+机械款】60升海尔统帅M1,999,2000+,,满950-240,https://item.jd.com/10053227890163.html,-7,0,0,77%
康家好太太电热水器电家用洗澡速热恒温租房小型储水式热水器卫生间淋浴2KW DSZF-50A 50升体感断电 自行安装,388,200+,,自营,https://item.jd.com/100047737591.html,-7,0,0,77%
奥克斯(AUX) 即热式电热水器 8500W速热热水器 2.5秒即热 恒温变频 3档多功率可调 7000W 月牙白 变频恒温 需4平方线 包安装 包安装,599,500+,,"京东物流,每满599-100",https://item.jd.com/10067292266406.html,-7,0,0,77%
希尔史密斯热水器2000W电热水器家用卫生间洗澡储水式扁桶双胆速热80升一级能效出水断电出租房DX-S29-80 80L,1099,1000+,,自营,https://item.jd.com/100048847831.html,-7,0,0,77%
史密斯 A.O.Smith JSQ31-AJSX 16升恒温零冷水型 燃气热水器（线下同款）,6458,100+,,自营,https://item.jd.com/100009935448.html,-7,0,0,77%
拍拍好太太燃气热水器家用热水器节能恒温12T天然气人工煤气卫生间厨房强排式尾货 12L铜色恒温低压启动+自行安装 天然气,569,500+,,,https://item.jd.com/10044028458089.html,-7,0,0,77%
【免费上门安装】史密斯.劳伦热水器电热水器家用卫生间洗澡储水式扁桶双胆速热80升扁桶一级能效 纤薄扁桶+触屏遥控+3000W加热+出水断电 60升,1299,10万+,,,https://item.jd.com/10035306667346.html,-7,0,0,77%
阿诗丹顿（USATON）16升零冷水燃气热水器WIFI智控变升恒温水气双调增压防冻JSQ30-16F10,3899,1,,自营,https://item.jd.com/100040815386.html,-7,0,0,77%
希尔史密斯16升平衡式燃气热水器天然气 家用智能恒温双驱增压气电双防保护可装浴室专用 JSG24-S38,1239,2000+,,自营,https://item.jd.com/100046355813.html,-7,0,0,77%
希尔史密斯12升平衡式燃气热水器液化气 家用智能恒温健康净浴气电双防保护可装浴室专用 JSG24-S892,1099,2000+,,自营,https://item.jd.com/100046355843.html,-7,0,0,77%
万和 12升燃气热水器天然气精控恒温APP远程智控智能四季适温节能天然气【企业专享】,899,200+,,"自营,每满800-100",https://item.jd.com/100032393646.html,-7,0,0,77%
雷哲（Reg） 集成热水器即热式电热水器一体式家用别墅酒店速热集成沐浴屏智能恒温变频节能电 Q1（不带盘）,3280,1000+,,"京东物流,免邮,满3000-500",https://item.jd.com/1783856807.html,-7,0,0,77%
希尔史密斯储水式电热水器电家用卫生间速热恒温租房小型热水器洗澡淋浴2kw DSZF-100 100升双胆出水断电,1099,1000+,,自营,https://item.jd.com/100048184999.html,-7,0,0,77%
前锋(CHIFFO）新品热水器瞬燃双低压启动V型火孔低燥节能智能变升家用燃气热水器XBD2系列 JSQ25-XBD2 13升 天然气,1688,51,,"京东物流,每满1000-60",https://item.jd.com/10061878284140.html,-7,0,0,77%
厅和好太太（TingHeHaoTaiTai）热水器电热水器家用洗澡小型储水式热水器出租房扁桶 80升扁桶数显+出水断电+双防电墙 自行安装,508,1万+,,,https://item.jd.com/10060760695886.html,-7,0,0,77%
海尔（Haier）燃气热水器16升家用高配水量伺服器恒温下置风机密闭稳燃舱智能防冻节能速热WIFI智控天然气FA,2899,500+,,自营,https://item.jd.com/100042102898.html,-7,0,0,77%
万和 （Vanward ）16升零冷水燃气热水器佛山标准产品水气双调一级能效冷凝式天然气增压 JSLQ27-LS5W16,2399,100+,,"京东物流,满2000-200",https://item.jd.com/10061723598810.html,-7,0,0,77%
华帝（VATTI） 强排恒温热水器 13JX1 低水压启动 智能恒温 宽域调温 多重安全保护,2990,4,,自营,https://item.jd.com/100032743948.html,-7,0,0,77%
海尔 Haier燃气热水器13升家用大水量变频恒温水气双调零冷水JSQ25-13R5BW,3299,1,,自营,https://item.jd.com/100029278450.html,-7,0,0,77%
凯奇史密斯热水器电热水器家用洗澡3000W扁桶变频速热一级能效 100升 B086DS,999,200+,,自营,https://item.jd.com/100042500762.html,-7,0,0,77%
四季沐歌（MICOE）燃气热水器天然气变频恒温速热强排式智能变升 防泄漏 节能省气家用 低压启动 【12升|天然气|变升|低压启动】,598,2万+,,每满150-10,https://item.jd.com/10027401448113.html,-7,0,0,77%
奥克斯（AUX）燃气热水器精准恒温强排式速热洗澡家用燃气智能变升水气双调多重安全防护 12升天然气|变频恒温|四分段燃烧|低压启动,599,2万+,,,https://item.jd.com/10030175870586.html,-7,0,0,77%
美的零冷水燃气热水器天然气 双增压循环家用即热式 水伺服零冷水变频恒温智能家电 PM6 【水伺服零冷水】16升PM6一厨两卫,2199,24,,自营,https://item.jd.com/10046220724591.html,-7,0,0,77%
康家好太太【出水断电】储水式电热水器电家用速热恒温洗澡租房热水器卫生间淋浴DSZF-80A 80升数显 上门安装,508,,,自营,https://item.jd.com/100044108855.html,-7,0,0,77%
凯奇史密斯【免费上门安装】储水式小厨宝厨房热水器电家用一级能效8升上出水热水宝卫生间,469,,,自营,https://item.jd.com/100048363805.html,-7,0,0,77%
志高（CHIGO）电热水器家用储水式卫生间洗澡2200W出水断电40升扁桶双胆速热 高配扁桶数显款+机械旋钮+出水断电+上门安装 50升(2人),729,,,,https://item.jd.com/10047455173135.html,-7,0,0,77%
海尔(Haier)热水器家用储水式电热水器安全防电墙速热2200W 100升【2200W免费安装全国联保】,1299,,,自营,https://item.jd.com/100047480119.html,-7,0,0,77%
阿诗丹顿（USATON）13升零冷水燃气热水器WIFI智控按摩健身浴变升恒温水气双调JSQ25-13F10,3599,,,自营,https://item.jd.com/100040815376.html,-7,0,0,77%
志高（CHIGO）电热水器家用储水式卫生间洗澡2200W出水断电40升扁桶双胆速热 顶配扁桶电脑款+远程遥控+出水断电+上门安装 50升(2人),779,,,,https://item.jd.com/10047455173139.html,-7,0,0,77%
樱花雪热水器电家用扁桶圆桶储水式即速热卫生间洗澡60升 40升圆桶数显+高配+出水断电 自动巡航,295,,,"满99-10,赠",https://item.jd.com/10053149142001.html,-7,0,0,77%
卡萨帝（Casarte）天悦16升燃气热水器天然气婴级恒温瀑布洗零冷水抑垢护肤洗智能静音JSQ31-16CX5(12T)U1,6499,,,"自营,每满3000-100",https://item.jd.com/100019882632.html,-7,0,0,77%
左图右史密斯热水器家用速热储水式电热水器40升大容量上门安装2000W电脑遥控自动断电DSZF-40D,729,,,自营,https://item.jd.com/100051595461.html,-7,0,0,77%
左图右史密斯（L.R.HTOMS）热水器家用速热2000W储水式电热水器60升一级能效上门安装DSZF-60B,719,,,自营,https://item.jd.com/100051550565.html,-7,0,0,77%
美的储水式电热水器纤薄扁桶10倍增容双胆变频加热节能省电保温无缝内胆稀土镁棒一级能效UM+ F6033-UM+(HE) 十倍增容,2799,,,"自营,每满2799-200",https://item.jd.com/10060235242926.html,-7,0,0,77%
【上门安装】燃气热水器智能变频恒温强排式家用煤气低水压大屏即热式美的 8数显上门安装【不可装浴室内】【夏 新系列】 管道天然气,429,,,赠,https://item.jd.com/10067317185362.html,-7,0,0,77%
华帝（VATTI）燃气热水器 天然气 气电双断防护 恒温强排 即热式热水器 防燃气泄漏保护 低水压启动 【一厨或一卫】i12103-10升,999,,,"自营,券5-2",https://item.jd.com/10045304912642.html,-7,0,0,77%
