商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
松下（Panasonic）直驱变频波轮洗衣机全自动9公斤 大容量羽绒洗 泡沫净离心洗衣 桶洗净 XQB90-U9A3H 以旧换新,3999,5000+,,"自营,券499-10,赠",https://item.jd.com/100016460006.html,(2300+),(10+),(10+),97%
松下10公斤全自动波轮洗衣机家用大容量人工智能毛毯洗灰色经典款XQB100-KNA07 以旧换新,1799,2000+,,"免邮,满1700-200",https://item.jd.com/66766191787.html,(500+),-7,-7,98%
松下京选家电 全自动8公斤波轮洗衣机 家用出租房老人省电省水 人工智能 XQB80-T8JSA 以旧换新,1099,500+,,"自营,赠",https://item.jd.com/100045822877.html,(100+),-2,-2,97%
统帅 海尔出品 6公斤波轮洗衣机全自动家电以旧换新 操作简便 健康桶自洁轻柔洗迷你小型@B60M2S,749,50万+,,自营,https://item.jd.com/7476125.html,(25万+),(900+),(900+),99%
统帅【旗舰新品】海尔滚筒洗衣机全自动10公斤大容量家用超薄洗烘一体双喷淋蒸汽除螨巴氏除菌以旧换新 洗脱一体10公斤+ABT双喷淋+防过敏+巴氏除菌,1599,2万+,,"免邮,满1560-70",https://item.jd.com/10051868100069.html,(5500+),(40+),(40+),98%
统帅【现货速发】海尔洗衣机滚筒家用全自动10公斤洗脱一体机节能降噪巴氏除菌京品,1499,100+,,自营,https://item.jd.com/100045290923.html,(30+),-1,-1,92%
统帅10公斤家用大容量变频节能洗脱一体全自动滚筒洗衣机巴式除菌消毒洗星蕴银G10B22SE,1599,200+,,"自营,厂商配送,券999-100",https://item.jd.com/100026873333.html,(100+),-3,-3,96%
统帅海尔出品 4+9公斤双子滚筒洗衣机全自动以旧换新母婴双筒分区 变频电机 智能家电 TQG130-B99W3U1,5999,5万+,,"自营,券4001-2000,赠",https://item.jd.com/100013404566.html,(2.3万+),(100+),(100+),99%
统帅海尔出品 4+9公斤以旧换新双筒洗衣机滚筒全自动子母分区洗护BLDC变频 洗烘一体 TQG130-HB99S3U1,6999,5万+,,"自营,券4001-2000,赠",https://item.jd.com/100013611973.html,(2.3万+),(100+),(100+),99%
统帅海尔出品 滚筒洗衣机全自动 10公斤大容量 食用级巴氏除菌 除菌率>99% 以旧换新 @G10B22SE,1599,5万+,,"自营,满1000-100,赠",https://item.jd.com/100014070975.html,(2.3万+),(100+),(100+),99%
威力（WEILI）10公斤 波轮洗衣机全自动 智能称重 13分钟快洗 护衣内筒 防锈箱体（钛金灰） XQB100-10018A,799,20万+,,自营,https://item.jd.com/100005500660.html,(16万+),(1200+),(1200+),98%
威力（WEILI）5.2公斤 波轮洗衣机全自动 洗衣机小型 租房宿舍神器 以旧换新（雅白色）XQB52-5226B-1,599,20万+,,自营,https://item.jd.com/530553.html,(16万+),(1200+),(1200+),98%
威力（WEILI）6公斤 波轮洗衣机全自动 13分钟快洗 洗衣机小型 租房宿舍神器 以旧换新（雅白色）XQB60-6026B,649,20万+,,自营,https://item.jd.com/5110681.html,(16万+),(1200+),(1200+),98%
威力（WEILI）7公斤 波轮洗衣机全自动 13分钟快洗 洗衣机小型 租房宿舍神器 以旧换新（雅白色）XQB70-7099,679,20万+,,自营,https://item.jd.com/6610886.html,(16万+),(1200+),(1200+),98%
威力（WEILI）8公斤 波轮洗衣机全自动大容量 13分钟快洗10档水位 护衣内筒防锈箱体 以旧换新XQB80-1999,699,20万+,,自营,https://item.jd.com/100004232288.html,(16万+),(1200+),(1200+),98%
威力（WEILI）9公斤 波轮洗衣机全自动 13分钟一键速洗 量衣判水 防锈箱体护衣内筒（钛金灰）XQB90-1810A,819,20万+,,"自营,厂商配送",https://item.jd.com/100001832307.html,(16万+),(1200+),(1200+),98%
威力（WEILI）波轮洗衣机全自动 10公斤直驱变频 大容量智能模糊洗 一级能效洁桶风干（钛金灰）XQB100-1929D,1199,20万+,,"自营,券6000-600",https://item.jd.com/100024460895.html,(16万+),(1200+),(1200+),98%
威力（WEILI）滚筒洗衣机全自动 10KG变频 超薄机身蒸汽除菌 15分钟快洗高温筒自洁 以旧换新XQG100-1016DPX,1399,1万+,,自营,https://item.jd.com/100025076604.html,(4500+),(30+),(30+),96%
西门子(SIEMENS) 10公斤变频滚筒洗烘一体机 热风除菌 蒸汽护理 智控烘干（湖蕴蓝）XQG100-WN52A1X14W,5699,20万+,,"自营,赠",https://item.jd.com/100030401987.html,(7.2万+),(300+),(300+),98%
西门子(SIEMENS) 10公斤变频滚筒洗衣机 超氧空气洗 无水轻护 羽绒洗 除菌除螨XQG100-WB45UM200W,7299,20万+,,"自营,赠",https://item.jd.com/100035297740.html,(11万+),(400+),(400+),98%
西门子(SIEMENS) 10公斤滚筒洗衣机 BLDC变频电机 专业羽绒洗 混合洗 防过敏 XQG100-WM12P2602W,3799,10万+,,"自营,赠",https://item.jd.com/100004772330.html,(3.9万+),(100+),(100+),98%
西门子(SIEMENS) 10公斤滚筒洗衣机全自动 BLDC变频电机 智能除污渍 专业羽绒洗 XQG100-WG52A1X80W,4499,10万+,,"自营,赠",https://item.jd.com/100025072808.html,(3.9万+),(100+),(100+),98%
西门子(SIEMENS) 10公斤滚筒洗衣机洗烘一体机 99%除菌 蒸气除味除螨 智能烘干 XQG100-WN54A1X42W,5399,20万+,,"自营,券4000-500,赠",https://item.jd.com/100013312881.html,(7.2万+),(300+),(300+),98%
西门子(SIEMENS) 10公斤智能变频滚筒洗衣机 超氧空气洗 无水轻护 除菌除螨 XQG100-WG54C3B0HW,7699,20万+,,"自营,赠",https://item.jd.com/100013660713.html,(11万+),(400+),(400+),98%
西门子(SIEMENS) 9公斤变频滚筒洗衣机 99.9%除菌 专业羽绒洗 羊毛洗(湖蕴蓝）XQG90-WG42A2Z11W,2999,10万+,,"自营,赠",https://item.jd.com/100038564259.html,(5.2万+),(200+),(200+),98%
西门子(SIEMENS) 9公斤滚筒洗衣机全自动 BLDC变频电机 99.9%除菌 专业羽绒洗 XQG90-WG42A2Z01W,2999,10万+,,"自营,赠",https://item.jd.com/100019263570.html,(5.2万+),(200+),(200+),98%
西门子（SIEMENS）9KG大容量变频滚筒洗衣机全自动家用 除菌液洗 深色洗程序 高温筒清洁 银色 WG42A2Z81W,3499,1000+,,"京东物流,免邮",https://item.jd.com/10049322935628.html,(300+),-2,-2,98%
西门子（SIEMENS）9KG大容量滚筒变频洗衣机全自动大容量 高温筒清洁 白色 WG42A2Z01W,3099,200+,,"自营,赠",https://item.jd.com/100036977001.html,(60+),0,0,100%
西门子（SIEMENS）9KG大容量滚筒变频洗衣机全自动大容量 高温筒清洁 白色 WG42A2Z01W,3499,5000+,,"京东物流,免邮",https://item.jd.com/72102250028.html,(1900+),-4,-4,98%
西门子(SIEMENS)洗烘套装 10kg除菌滚筒洗衣机+9kg进口热泵烘干机家用 WM12P2602W+WT47W5601W,9999,10万+,,自营,https://item.jd.com/100008738507.html,(3.9万+),(100+),(100+),98%
洗衣机全自动10公斤波轮洗烘一体大容量租房宿舍智能家电节能省电长虹洗衣机 10公斤KG智能风干【蓝光除菌】,488,86,,赠,https://item.jd.com/10066278647962.html,-5,-2,-2,62%
洗衣机全自动10公斤家用波轮大容量8kg 10公斤KG【蓝光洗护+智能风干+强动力电机】,588,0,,赠,https://item.jd.com/10068218128533.html,0,0,0,100%
洗衣机全自动10公斤家用波轮大容量8kg 7公斤KG【蓝光洗护+智能风干+强动力电机】,479,0,,赠,https://item.jd.com/10068218128530.html,0,0,0,100%
洗衣机全自动10公斤洗烘一体波轮8kg家用宿舍大容量小型长虹 10公斤KG【洗护一体+健康洗护+强动力电机】,488,200+,,赠,https://item.jd.com/10064500967479.html,(100+),0,0,98%
洗衣机全自动10公斤洗烘一体波轮8kg家用宿舍大容量小型长虹 8.2公斤KG【蓝光洗护+智能风干+强动力电机】,448,200+,,赠,https://item.jd.com/10061023637848.html,(100+),0,0,98%
洗衣机全自动10公斤洗烘一体波轮8kg家用宿舍大容量小型长虹 9.5公斤KG【蓝光洗护+智能风干+强动力电机】,478,200+,,赠,https://item.jd.com/10064500967478.html,(100+),0,0,98%
洗衣机全自动波轮8kg10公斤大容量租房宿舍家用 智能波轮洗脱一体机 智能风干功能 8公斤KG智能风干,509,200+,,"满300-10,赠",https://item.jd.com/10064716789521.html,(60+),-1,-1,91%
洗衣机全自动家用10公斤大容量智能蓝光波轮洗烘一体风干出租房热烘干YANGZI 6公斤公斤蓝光纳米健康洗/智能强力风干,370,100+,,新品,https://item.jd.com/10066328843279.html,(70+),-2,-2,90%
夏新（Amoi）全自动洗衣机 蓝光健康洗护 大容量波轮洗涤 宿舍家用智能洗脱一体机带风干功能 7.5公斤主销款【蓝光洗护+智能风干】,468,5000+,,"京东物流,券300-15",https://item.jd.com/10034153441394.html,(2300+),(40+),(40+),95%
夏新（Amoi）洗衣机全自动波轮 蓝光健康洗护智能风干 桶自洁 宿舍家用洗脱一体机 3.8公斤单人使用【蓝光洗护+智能风干+强力电机】,399,10万+,,"京东物流,券300-25",https://item.jd.com/10033167827932.html,(3.9万+),(400+),(400+),96%
夏新（Amoi）洗衣机全自动波轮 蓝光健康洗护智能风干 桶自洁 宿舍家用洗脱一体机 6.5公斤【蓝光洗护+智能风干+强力电机】,458,10万+,,"京东物流,券200-15",https://item.jd.com/10033167827935.html,(3.9万+),(400+),(400+),96%
夏新（Amoi）洗衣机全自动波轮 蓝光健康洗护智能风干 桶自洁 宿舍家用洗脱一体机 7.5公斤【蓝光洗护+智能风干+强力电机】,468,10万+,,"京东物流,券200-15",https://item.jd.com/10033167827933.html,(3.9万+),(400+),(400+),96%
夏新（Amoi）洗衣机全自动波轮 蓝光洁净智能风干 健康洗护桶自洁 家用租房宿舍洗脱一体机 3.8KG,399,5000+,,,https://item.jd.com/100041095295.html,(1800+),(40+),(40+),95%
夏新（Amoi）洗衣机全自动波轮 蓝光洁净智能风干 健康洗护桶自洁 家用租房宿舍洗脱一体机 3.8公斤单人【蓝光洗护+智能风干+强力电机】,389,1000+,,京东物流,https://item.jd.com/10058665799578.html,(200+),-6,-6,96%
夏新（Amoi）洗衣机全自动小型波轮 健康蓝光洗智能风干 家用宿舍洗脱一体机 桶自洁节能轻音 3.8公斤单人使用【蓝光洗护+智能风干+强力电机】,399,5000+,,"京东物流,券2000-50",https://item.jd.com/10059516152105.html,(1400+),(10+),(10+),96%
夏新（Amoi）洗衣机全自动小型波轮 健康蓝光洗智能风干 家用宿舍洗脱一体机 桶自洁节能轻音 8.2公斤香槟金【蓝光洗护+智能风干+强力电机】,498,5000+,,"京东物流,券99-5",https://item.jd.com/10059516152108.html,(1400+),(10+),(10+),96%
小米米家滚筒洗衣机全自动 12公斤洗烘一体 微蒸空气洗除菌除螨 直驱电机节能 XHQG120MJ202【厂直】,2179,88,,自营,https://item.jd.com/100051666639.html,(100+),0,0,98%
小天鹅(LittleSwan) 洗衣机全自动10公斤滚筒 洗烘一体家用变频 银离子除菌 智能家电 TD100VC62WADY,2299,1万+,,"自营,券2290-50",https://item.jd.com/100035279998.html,(6600+),-9,-9,99%
小天鹅（LittleSwan）【官方仓直发】小天鹅（LittleSwan）洗衣机全自动 家用租房宿舍京品 健康免清洗 【10公斤｜直驱除螨低缠绕｜V23】,1599,200+,,满1580-200,https://item.jd.com/10023536154966.html,(200+),-2,-2,98%
小天鹅（LittleSwan）10kg变频滚筒洗衣机+热泵烘干机家用 水魔方 除菌除螨 护色护形 京东小家 TG100VT86WMAD5洗烘套装,7099,20万+,,"自营,券500-20,满5000-400",https://item.jd.com/100026319734.html,(20万+),(400+),(400+),99%
小天鹅（LittleSwan）10公斤波轮洗衣机全自动 家用节能宿舍租房 除螨内桶健康免清洗 品质电机TB100V23H-1,1149,2000+,,"自营,厂商配送",https://item.jd.com/100018618599.html,(800+),-5,-5,97%
小天鹅（LittleSwan）10公斤除螨滚筒洗衣机全自动 羽绒服洗母婴内衣以旧换新智能 【金榜认证】TG100VT096WDG-Y1T,2099,1万+,,"京东物流,秒杀,免邮,券1000-30,",https://item.jd.com/10025899138146.html,(8400+),(20+),(20+),99%
小天鹅（LittleSwan）10公斤大容量滚筒洗衣机全自动 智能家电健康除菌变频8公斤超薄机身 10公斤-手机WIFI控制-健康除菌洗 【BLDC变频节能】,1699,500+,,,https://item.jd.com/10035400442785.html,(70+),-1,-1,98%
小天鹅（LittleSwan）10公斤大容量家用波轮洗衣机全自动 水魔方防缠绕 直驱变频 智能家电TB100VT818WDCLY,1999,2000+,,自营,https://item.jd.com/100047883859.html,(700+),-3,-3,98%
小天鹅（LittleSwan）10公斤滚筒洗衣机全自动 一级能效变频家用大容量 桶自洁 羽绒洗 WIFI智控TG100S21WDG,1699,5000+,,自营,https://item.jd.com/100026064224.html,(1500+),-6,-6,98%
小天鹅（LittleSwan）10公斤滚筒洗衣机全自动 一级能效变频家用大容量 桶自洁 羽绒洗 WIFI智控TG100S21WDG,1699,5000+,,"自营,厂商配送",https://item.jd.com/100026064224.html,(1500+),-6,-6,98%
小天鹅（LittleSwan）10公斤洗衣机全自动波轮家用节能宿舍租房 除螨内桶健康免清洗品质电机TB100V23H-1,1149,2000+,,"自营,厂商配送",https://item.jd.com/100043092403.html,(500+),-3,-3,98%
小天鹅（LittleSwan）5.5公斤 波轮洗衣机全自动 迷你洗衣机 租房宿舍神器 以旧换新 品质电机 TB55V20,798,20万+,,自营,https://item.jd.com/3973386.html,(31万+),(1000+),(1000+),99%
小天鹅（LittleSwan）8KG全自动波轮洗衣机宿舍家用大容量 洗脱一体 健康免清洗 品质电机 TB80VC123B,849,5000+,,"自营,券840-10",https://item.jd.com/100035952338.html,(1700+),(10+),(10+),98%
小天鹅（LittleSwan）8KG全自动波轮洗衣机宿舍家用大容量 洗脱一体 健康免清洗 品质电机 TB80VC123B,849,5000+,,"自营,厂商配送",https://item.jd.com/100035952338.html,(1700+),(10+),(10+),98%
小天鹅（LittleSwan）8公斤KG全自动大容量波轮洗衣机健康免清洗 租房宿舍家用洗脱一体快洗TB80VC123B,849,1000+,,"自营,厂商配送",https://item.jd.com/100031344528.html,(200+),-3,-3,98%
小天鹅（LittleSwan）8公斤全自动波轮洗衣机大容量宿舍家用洗脱一体水电双宽健康免清洗TB80VC123B,849,2000+,,"自营,券500-10",https://item.jd.com/100036529176.html,(700+),-3,-3,98%
小天鹅（LittleSwan）8公斤全自动波轮洗衣机大容量宿舍家用洗脱一体水电双宽健康免清洗TB80VC123B,849,2000+,,"自营,厂商配送",https://item.jd.com/100036529176.html,(700+),-3,-3,98%
小天鹅（LittleSwan）波轮洗衣机全自动 10公斤大容量 鲸浪柔洗 健康免清洗 内桶升级 以旧换新 TB100VC123B,1599,200万+,,"自营,券500-20,满1500-400,赠",https://item.jd.com/100015792735.html,(92万+),(3900+),(3900+),99%
小天鹅（LittleSwan）波轮洗衣机全自动 10公斤大容量 升级钢化玻璃门盖 免清洗不脏桶 以旧换新TB100V288E,1299,200万+,,"自营,新品,券500-30,赠",https://item.jd.com/100040100278.html,(92万+),(3900+),(3900+),99%
小天鹅（LittleSwan）波轮洗衣机全自动 10公斤大容量 升级鲸浪柔洗 免清洗不脏桶 除螨 以旧换新TB100V23H,1549,200万+,,"自营,券599-20,满1400-400,赠",https://item.jd.com/100012411658.html,(92万+),(3900+),(3900+),99%
小天鹅（LittleSwan）波轮洗衣机全自动 10公斤大容量除菌直驱变频电机 智能京品家电以旧换新 10公斤直驱变频 TB100V23DB,1999,2000+,,满1599-650,https://item.jd.com/10024792584184.html,(900+),-8,-8,98%
小天鹅（LittleSwan）波轮洗衣机全自动 10公斤纳米银离子除菌WIFI控制 家用智能家电 新升级10kg波轮 TB100VC161B 银离子除菌,1599,1000+,,满1500-200,https://item.jd.com/10049289546881.html,(700+),-2,-2,99%
小天鹅（LittleSwan）波轮洗衣机全自动 10公斤纳米银离子除菌WIFI控制 家用智能家电 阻尼钢化玻璃门盖TB100VC161B,1599,70,,"京东物流,满1599-200",https://item.jd.com/10066087416910.html,(100+),0,0,98%
小天鹅（LittleSwan）波轮洗衣机全自动 8公斤大容量 健康免清洗 升级专业除螨 租房神器 以旧换新 TB80V23H,849,200万+,,"自营,券500-10",https://item.jd.com/100006583751.html,(92万+),(3900+),(3900+),99%
小天鹅（LittleSwan）波轮洗衣机全自动 水魔方系列 变频防缠绕 健康除菌螨 直驱 10公斤 以旧换新 TB100TEC,2199,200万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100043778657.html,(92万+),(3900+),(3900+),99%
小天鹅（LittleSwan）波轮洗衣机全自动 直驱变频 10公斤大容量 免清洗不脏桶 升级除螨 以旧换新 TB100V23DB,1549,200万+,,"自营,券500-20,满1500-200,赠",https://item.jd.com/100007166961.html,(92万+),(3900+),(3900+),99%
小天鹅(LittleSwan)波轮洗衣机全自动10公斤大容量除螨纳米除菌以旧换新健康免清洗京品 10KG水魔方防缠绕 TB100VT85WACLY,1899,5000+,,"自营,满1889-100",https://item.jd.com/10052397381322.html,(4400+),-8,-8,99%
小天鹅（LittleSwan）滚筒洗衣机全自动 10公斤大容量 洗涤剂自动投放 深层除菌净螨 BLDC变频TG100V196WIDY,2199,50万+,,"自营,券599-20,每满1000-100,赠",https://item.jd.com/100027794511.html,(33万+),(900+),(900+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 10公斤大容量 洗涤剂自动投放 深层除菌净螨 BLDC变频TG100V196WIDY,2199,50万+,,自营,https://item.jd.com/100027794511.html,(33万+),(900+),(900+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 10公斤家用变频超薄大容量京品家电除螨除菌婴儿服洗 TG100V23WIDY智能投放,2299,200+,,"自营,新品,每满2200-300",https://item.jd.com/10065522654684.html,(200+),0,0,100%
小天鹅（LittleSwan）滚筒洗衣机全自动 10公斤家用变频大容量智能家电彩屏除螨除菌羽绒服洗 TG100V615T,2899,1000+,,"自营,新品,每满2800-400",https://item.jd.com/10065968236766.html,(600+),0,0,99%
小天鹅（LittleSwan）滚筒洗衣机全自动 超薄全嵌【TD100S85】洗烘一体 超微净泡 国风外观 10公斤 以旧换新,6299,10万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100021468345.html,(8.3万+),(100+),(100+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 超薄全嵌【TD100VIC】洗烘一体 440mm机身 水氧净透 护衣柔烘 10公斤,6899,10万+,,"自营,每满1000-100,赠",https://item.jd.com/100039391969.html,(8.3万+),(100+),(100+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 超微净泡水魔方 物理去渍 智能投放 超薄10公斤 TG100V88WMUIADY5,3999,10万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100004218553.html,(8.3万+),(100+),(100+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 超微净泡水魔方 洗烘一体 物理去渍 超薄10公斤 TD100RFTEC-T50C,4599,10万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100015836890.html,(8.3万+),(100+),(100+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 超微净泡水魔方 洗烘一体 物理去渍 超薄10公斤 TD100RFTEC-T50C,4599,10万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100015836890.html,(100+),0,0,98%
小天鹅（LittleSwan）滚筒洗衣机全自动 家用10公斤变频 全时巡航深层除菌除螨 智能投放 WiFi智控TG100VC6,2049,1万+,,"自营,券2040-50",https://item.jd.com/100035130180.html,(6600+),-9,-9,99%
小天鹅（LittleSwan）滚筒洗衣机全自动 水魔方【TD100VC8】洗烘一体 冷水洗 1.1洗净比 超薄10公斤以旧换新,4399,20万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100036573783.html,(20万+),(400+),(400+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 水魔方系列 护色护形 彩屏智能投放 超薄10公斤 以旧换新TG100V87MIY,3499,20万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100012380329.html,(20万+),(400+),(400+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 水魔方系列 洗烘一体 护色护形 智能投放 超薄 10公斤 TD100VJ87MIT,3999,20万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100012380331.html,(20万+),(400+),(400+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 水魔方系列【TG100VC8】 升级冷水洗 1.1洗净比 超薄10公斤以旧换新,3799,20万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100036573787.html,(20万+),(400+),(400+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 水魔方小钢炮 UDC净渍 1.1洗净比 彩屏自投 超薄 10公斤 TG100UTEC,4299,20万+,,"自营,券500-20,每满1000-100,赠",https://item.jd.com/100036573785.html,(20万+),(400+),(400+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 洗烘一体 10公斤 洗涤剂自动投放 除菌净螨 BLDC变频TD100V196WIDY,3099,50万+,,"自营,券599-20,每满1000-100,赠",https://item.jd.com/100027794489.html,(100+),0,0,98%
小天鹅（LittleSwan）滚筒洗衣机全自动 洗烘一体 深层除菌螨 蒸汽速烘 10公斤 京东小家以旧换新 TD100PURE,2669,50万+,,"自营,秒杀,券599-20,满2000-400,",https://item.jd.com/100008184380.html,(33万+),(900+),(900+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动 洗烘一体 深层除菌螨 蒸汽速烘 10公斤 京东小家以旧换新 TD100PURE,2669,50万+,,自营,https://item.jd.com/100008184380.html,(33万+),(900+),(900+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动除菌除螨洗 10公斤洗烘一体机带烘干变频家电家用大容量 智能家电触摸屏TD100V23WDY,2699,1万+,,"自营,券2000-100,每满2600-300",https://item.jd.com/10041279650880.html,(8800+),(10+),(10+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动除螨除菌婴儿服羽绒服洗 10公斤大容量变频京品可洗内衣 智能家电触摸屏TG100V23WDY,2099,2万+,,"自营,券500-30,每满2000-300",https://item.jd.com/10033751243653.html,(1.8万+),(60+),(60+),99%
小天鹅（LittleSwan）滚筒洗衣机全自动除螨除菌婴儿服羽绒服洗 10公斤大容量变频京品可洗内衣 智能家电触摸屏TG100V23WDY,2099,2万+,,"自营,券500-30,每满2000-300",https://item.jd.com/10033751243653.html,(),,,99%
小天鹅（LittleSwan）滚筒洗衣机洗烘一体全自动 水魔方防缠绕 冷水洗护色护形一级能效变频节能低噪V868,3499,1万+,,"自营,厂商配送",https://item.jd.com/100040020202.html,(3500+),(10+),(10+),98%
小天鹅（LittleSwan）滚筒洗衣机洗烘一体全自动 水魔方防缠绕 冷水洗护色护形一级能效变频节能低噪V868,3499,1万+,,"自营,赠",https://item.jd.com/100040020202.html,(3500+),(10+),(10+),98%
小天鹅（LittleSwan）迷你洗衣机全自动3KG波轮 儿童洗衣机 婴儿洗衣机内衣小型 京东小家 TB30V80MINI,899,20万+,,"自营,券500-20",https://item.jd.com/100006294169.html,(12万+),(300+),(300+),99%
小天鹅（LittleSwan）全自动洗衣机8公斤波轮大容量宿舍租房家用节能省电单脱水甩干 TB80VC123B,849,2000+,,"自营,厂商配送",https://item.jd.com/100048820825.html,(500+),-3,-3,98%
小天鹅（LittleSwan）水魔方滚筒洗衣机10公斤全自动变频 防缠绕 冷水洗护色护形TG100V868WMADY,2899,1万+,,"自营,赠",https://item.jd.com/100026202247.html,(3500+),(10+),(10+),98%
小天鹅（LittleSwan）水魔方滚筒洗衣机10公斤全自动变频 防缠绕 冷水洗护色护形TG100V868WMADY,2899,1万+,,"自营,厂商配送",https://item.jd.com/100026202247.html,(3500+),(10+),(10+),98%
小天鹅（LittleSwan）洗衣机滚筒全自动 10公斤洗烘一体机带烘干除螨大容量智能家电以旧换新 TD100VT096WDG-Y1T,2699,5万+,,"京东物流,免邮,券2000-100,",https://item.jd.com/10033578677101.html,(2.2万+),(60+),(60+),99%
小天鹅（LittleSwan）洗衣机全自动10公斤滚筒洗烘一体水魔方洗衣机 除菌一级能效 以旧换新TD100V868WMADT,3599,1万+,,"自营,券999-50",https://item.jd.com/100040020142.html,(7000+),(10+),(10+),99%
小天鹅（LittleSwan）洗衣机全自动波轮 10公斤大容量京品节能省水省电宿舍租房家用快洗除螨以旧换新 TB100V23H-1,1549,1万+,,"京东物流,秒杀,免邮,券1000-30,",https://item.jd.com/10026143031510.html,(3900+),(10+),(10+),98%
小天鹅（LittleSwan）洗衣机全自动波轮 10公斤京品家电直驱变频大容量节能省水家用脱水甩干 TB100V23DB,1499,5000+,,"自营,每满1400-150",https://item.jd.com/10044872961856.html,(2700+),(10+),(10+),98%
小天鹅（LittleSwan）洗衣机全自动波轮 10公斤水魔方防缠绕银离子除菌除螨变频智能 羽绒服洗 水魔方系列TB100VT98WADCLG-T01,2699,2000+,,"京东物流,免邮,券2000-50,",https://item.jd.com/10041452931833.html,(2400+),(10+),(10+),98%
小天鹅（LittleSwan）洗衣机全自动波轮 10公斤水魔方防缠绕银离子除菌除螨变频智能 羽绒服洗 水魔方系列TB100VT98WADCLG-T01,2699,2000+,,"京东物流,免邮,券2000-50,",https://item.jd.com/10041452931833.html,(100+),0,0,98%
小天鹅（LittleSwan）洗衣机全自动波轮 8公斤大容量京品家电宿舍租房家用节能省电翻盖脱水甩干 TB80VC123B,899,2000+,,"自营,券500-10,每满890-50",https://item.jd.com/10041584916520.html,(1000+),-4,-4,98%
小天鹅（LittleSwan）洗衣机全自动波轮 8公斤家用京品家电大容量变频脱水甩干宿舍租房翻盖 TB80V23DB,1099,1万+,,"自营,券500-20,每满1000-50",https://item.jd.com/10020854121686.html,(6300+),(50+),(50+),98%
小天鹅（LittleSwan）洗衣机全自动波轮京品家电 8公斤大容量一键脱水甩干节能省电家用租房宿舍 TB80VC123B,949,2万+,,"免邮,券500-10,满800-100",https://item.jd.com/10041392880918.html,(5900+),(50+),(50+),97%
小天鹅（LittleSwan）洗衣机全自动波轮京品家电 8公斤大容量一键脱水甩干节能省电家用租房宿舍 TB80VC123B,949,2万+,,,https://item.jd.com/10041392880918.html,(5900+),(50+),(50+),97%
小天鹅（LittleSwan）洗衣机全自动滚筒 10公斤家用大容量 纳米银离子除菌 WIFI智控 TG100VC62WADY,1849,5000+,,"自营,券499-50",https://item.jd.com/100029710860.html,(3000+),(10+),(10+),99%
小天鹅（LittleSwan）洗衣机全自动滚筒 10公斤洗烘一体机带烘干大容量家用变频智能京品家电 TD100VT096WDG-Y1T,2699,5000+,,"自营,秒杀,券2000-100,",https://item.jd.com/10033747337084.html,(2800+),-8,-8,99%
小天鹅10公斤全自动洗衣机大容量家用出租房宿舍洗脱一体智能风干 5.5KG蓝光母婴款+强力风干白色款 全国十年联保,483,100+,,,https://item.jd.com/10067749629892.html,(20+),-1,-1,85%
小天鹅促销洗衣机全自动家用租房7\/8\/10公斤大容量波轮洗衣机洗脱一体小天鹅 8.8KG【双人款】智能风干_蓝光_荐1-2人,519,0,,"满299-10,赠",https://item.jd.com/10068132400535.html,0,0,0,100%
小天鹅促销洗衣机全自动家用租房7\/8\/10公斤大容量波轮洗衣机洗脱一体小天鹅 8.8KG【双人款】智能风干_蓝光_荐1-2人,519,0,,"免邮,券199-10,满299-10,赠",https://item.jd.com/10068132400535.html,0,0,0,100%
小天鹅滚筒洗衣机10公斤全自动大容量滚筒变频洗衣机 健康除螨 消毒洗 高温桶自洁 TG100-1412DG-S1B,1799,1万+,,"自营,券999-50",https://item.jd.com/100014843433.html,(7000+),(10+),(10+),99%
小天鹅全自动洗衣机家用8公斤波轮大容量烘干出租房用洗衣机 7.5KG蓝光+风干加厚 全国10年联保,618,15,,赠,https://item.jd.com/10067917624488.html,-1,0,0,100%
