商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
海尔（Haier） 除湿机抽湿机 除湿量20升/天 家用除湿机轻音地下室干衣除湿器 【CF20-PDR】水箱6L款,2199,500+,,,https://item.jd.com/10067932896545.html,(600+),0,0,100%
新科CF30BD/ZF除湿机家用抽湿机除湿器地下室吸湿器工业干燥机去湿机抽湿器室内除潮机房间干燥 草绿色,1,7,,免邮,https://item.jd.com/10068357869233.html,-6,0,0,100%
hysure 家用除湿机迷你衣橱衣柜家用充电式除湿器钢琴除湿机防潮防霉吸湿 除湿器套装+4条,279,1000+,,每满279-30,https://item.jd.com/10058529448216.html,(300+),-5,-5,98%
新科CF30BD/ZF除湿机家用抽湿机除湿器地下室吸湿器工业干燥机去湿机抽湿器室内除潮机房间干燥 橙色,1,7,,免邮,https://item.jd.com/10068357869231.html,-6,0,0,100%
活仕 (Auswoods)除湿机/抽湿机 除湿量28升/天 小型室内地下室工业大功率除湿器吸潮去湿 WDF26DE,2088,1000+,,每满200-20,https://item.jd.com/10043955247240.html,(1000+),-1,-1,99%
hysure 除湿机家用卧室回南天抽湿机空气净化地下室干燥去湿器干衣除湿器 净化除湿机,369,22,,每满369-100,https://item.jd.com/10045662716182.html,-4,0,0,100%
湿美（MSSHIMEI）工业除湿机适用地下室抽湿机大功率仓库除湿器 MS-9240B,5800,0,,自营,https://item.jd.com/100051989635.html,0,0,0,100%
美资森美吊顶除湿机大功率工业中央抽湿机地下室管道除湿器吸顶式 HK5240D 日量240L,5099,3,,自营,https://item.jd.com/100039795386.html,-2,0,0,100%
志高（CHIGO）除湿机家用轻音 工业抽湿器强力地下室内吸湿空气烘干燥净化器ZG-FD6060【厂直】,2099,0,,自营,https://item.jd.com/100047350627.html,0,0,0,100%
活仕 (Auswoods)除湿机/抽湿机 除湿量72升/天 家用商用大功率地下室别墅豪宅除湿去湿 WDF72DLP,5688,200+,,每满200-20,https://item.jd.com/10043908642720.html,(300+),0,0,100%
扬子 烘鞋器家用除臭杀菌秋冬暖鞋除湿成人专用烤鞋干鞋神器恒温速热不伤鞋 紫光定时线款【杀菌定时 省时省心】,36.9,31,,,https://item.jd.com/10061624937258.html,-2,0,0,100%
志高（CHIGO） 除湿机 家用抽湿机卧室地下室迷你除湿器吸湿去湿干燥机小型神器 【负离子净化+UV紫外线+香薰】,248.9,4,,满99-10,https://item.jd.com/10063175014184.html,-2,0,0,100%
扬子 烘鞋器家用杀菌除臭干鞋器烤鞋器鞋子烘干机冬季除湿除味烘干器暖鞋机成人学生儿童宝宝干燥 紫光定时伸缩触屏款+盐盒+2米延长线,119.9,2000+,,,https://item.jd.com/10061550795266.html,(300+),-5,-5,96%
NIYEVN烘鞋器干鞋器鞋子烘干机紫外线杀菌除臭除湿除异味烘鞋机家用宿舍学生旅游出差烤鞋器神器快速烘干 臭氧升级版【四重杀菌除臭 360°全域烘干】,228,47,,,https://item.jd.com/10067014337081.html,(40+),0,0,100%
格力（GREE） 空气净化器家用除湿机除甲醛一体机多功能除潮干衣抽湿器干燥机 境立方 （净化+加湿+干衣）三合一KJ200G-C01,1680,42,,,https://item.jd.com/10029596897145.html,-8,0,0,100%
美资森美吊顶除湿机大功率工业中央抽湿机地下室管道除湿器吸顶式 HK5720D 日量720L,14000,0,,自营,https://item.jd.com/100023106617.html,0,0,0,100%
欧井除湿机家用56升抽湿机商用地下室别墅仓库工业大户型泵压自动排水OJ650EP,2280,500+,,自营,https://item.jd.com/10026507093835.html,(100+),-1,-1,98%
美资森美(MEIZISENMEI)工业除湿机大功率防潮干衣商用车间地下室仓库抽湿器 HK5480BE 量480L,8599,17,,自营,https://item.jd.com/100035892862.html,-2,0,0,100%
南极人烘鞋器立式旋转折叠干鞋器 雨天成人家用家庭除臭杀菌除湿除异味冬季暖鞋可伸缩定时烤鞋器鞋子烘干 折叠旋钮款,59,1万+,,,https://item.jd.com/10037260011427.html,(1900+),(40+),(40+),95%
湿美（MSSHIMEI）工业除湿机适用地下室抽湿机大功率仓库除湿器 MS-9380B,7800,0,,自营,https://item.jd.com/100051989659.html,0,0,0,100%
霍林斯克 工业除湿机大型仓库吸潮机车间地下室商用大功率除湿器156升 HL-156E,3280,1,,自营,https://item.jd.com/100030157487.html,0,0,0,100%
湿美（MSSHIMEI）吊顶管道式除湿机壁挂式大功率吸顶除湿器管道抽湿机SMS-20KG,14000,0,,自营,https://item.jd.com/100042248522.html,0,0,0,100%
美资森美(MEIZISENMEI)工业除湿机大功率防潮干衣商用车间地下室仓库抽湿器 HK5138BE 量138L,2399,18,,自营,https://item.jd.com/100035844816.html,-5,0,0,100%
美的（Midea）除湿机/抽湿机 工业除湿机家用吸湿器 别墅图书馆地下室干衣净化抽湿酒窖干燥机 10L 一键除霜 干衣防霉,799,44,,,https://item.jd.com/10044648512198.html,(10+),0,0,100%
川井（CHKAWAI）家用除湿机DH-121BC卧室地下室抽湿机家用/吸湿器,1180,70,,,https://item.jd.com/10493090887.html,(30+),0,0,100%
湿美（MSSHIMEI）工业除湿机适用地下室抽湿机大功率仓库除湿器MS-9480B,11500,0,,自营,https://item.jd.com/100042762316.html,0,0,0,100%
志高（CHIGO） 除湿机抽湿机 家用地下室用除湿量12L/天 负离子净化干衣机除湿器 60L-大户商用工业,2099,100+,,,https://item.jd.com/10054434278000.html,(10+),0,0,95%
志高（CHIGO） 除湿机家用抽湿机卧室地下室迷你除湿器吸湿去湿干燥机【负离子净化UV紫外线 尊享款,359,16,,满229-20,https://item.jd.com/10044407957461.html,0,0,0,100%
海信（Hisense） 除湿机家用卧室抽湿机干燥吸湿器地下室工业去湿防潮除湿器 30L/天 CF30BD/U,1199,200+,,,https://item.jd.com/10067816390863.html,(70+),-1,-1,97%
格力（GREE） 除湿机wifi智能控制抽湿机家用卧室办公室工业地下室除湿器去湿机空气干燥机除潮机,3580,44,,"京东物流,每满3500-400",https://item.jd.com/10038085267597.html,-10,0,0,100%
新科CF30BD/ZF除湿机家用抽湿机除湿器地下室吸湿器工业干燥机去湿机抽湿器室内除潮机房间干燥 浅蓝色,1,7,,免邮,https://item.jd.com/10068357869235.html,-6,0,0,100%
JHS 除湿机家用 卧室干燥机 抽湿器家用 干衣除湿器 轻音吸湿器 金鸿盛抽湿机 WIFI智能【12L】,589,100+,,,https://item.jd.com/10043912600481.html,(40+),0,0,100%
新科CF30BD/ZF除湿机家用抽湿机除湿器地下室吸湿器工业干燥机去湿机抽湿器室内除潮机房间干燥 绿色,1,7,,免邮,https://item.jd.com/10068357869234.html,-6,0,0,100%
南极人烘鞋器干鞋器雨天成人家用家庭除臭杀菌除湿除异味儿童冬季暖鞋可伸缩定时成人烤鞋器鞋子烘干 成人标准款-烘干除臭-白色,19.9,2000+,,,https://item.jd.com/10035925579334.html,(700+),(20+),(20+),93%
美的(Midea)除湿机抽湿机 20升/天 家用低音吸湿器地下室干衣净化 小方物 手机控制 CF20BD/N7-DM200,1599,19,,自营,https://item.jd.com/100024199564.html,-2,0,0,100%
南极人烘鞋器干鞋器成人家庭家用雨天除臭杀菌除湿儿童学生伸缩定时冬季暖鞋成人烤鞋器鞋子烘干 成人紫蓝光定时款-省时省力-白色+延长线,45.9,5000+,,,https://item.jd.com/10035978892816.html,(1400+),(50+),(50+),93%
湿井电器（wetwells）调温除湿机240L大功率抽湿机仓库地下室除湿器 MCH-10,11600,0,,自营,https://item.jd.com/100043448601.html,0,0,0,100%
美资森美（MEIZISENMEI） 新风除湿机抽湿一体机中央吊顶管道器家用商用地下室防霾除潮抽湿 RHXF900D,18800,1,,自营,https://item.jd.com/100029122415.html,0,-1,-1,0%
德诺达（DENODA） 除湿机/抽湿机 除湿量12升/天 家用卧室宿舍小型除潮除湿器 DR-001C,659,11,,自营,https://item.jd.com/100046930509.html,-3,0,0,100%
荣事达（Royalstar） 除湿机/抽湿机除湿量12升/天家用卧室吸湿器地下室干燥机干衣净化 16L【压缩高效】,699,500+,,,https://item.jd.com/10061652171714.html,(700+),0,0,100%
湿美（MSSHIMEI）除湿加湿一体机适用地下室车间工业大功率恒湿机抽湿器 CS-20B,20500,0,,自营,https://item.jd.com/100042248524.html,0,0,0,100%
湿美（MSSHIMEI）工业除湿机适用地下室抽湿机大功率仓库除湿器MS-9180B,4380,0,,自营,https://item.jd.com/100052332343.html,0,0,0,100%
奈斯达除湿机 抽湿机 除湿量38升/D 26升/D家用轻音吸湿器室内防潮干衣净化 26L-性价比,1198,6,,,https://item.jd.com/10066776709917.html,-6,0,0,100%
扬子 烘鞋器家用杀菌除臭干鞋器烤鞋器鞋子烘干机冬季除湿除味烘干器暖鞋机成人学生儿童宝宝干燥 紫光定时伸缩触屏款+盐盒,109.9,2000+,,,https://item.jd.com/10061550795265.html,(300+),-5,-5,96%
志高（CHIGO） 除湿机抽湿机 家用地下室用除湿量12L/天适用160平 负离子净化干衣机 12L-APP手机连接【智能款】,739,2000+,,每满739-40,https://item.jd.com/10045652430776.html,(400+),-2,-2,97%
格力（GREE） 除湿机家用地下室卧室抽湿机 低噪干衣除湿器小档案室去湿机12升/天 DH12EN,888,92,,,https://item.jd.com/10026895528323.html,(10+),0,0,100%
智普瑞（ZHIPURUI） 158L除湿机工业大功率地下室防潮仓库车间商用抽湿器家用吸湿机别墅干燥机 158升/日量,2860,500+,,,https://item.jd.com/10063261123186.html,(300+),0,0,100%
志高（CHIGO） 除湿机家用静音抽湿器商用大功率小型卧室内防潮工业吸湿 深灰色-20L/D,998,500+,,满900-100,https://item.jd.com/10040015852215.html,(40+),0,0,100%
澳柯玛（AUCMA） 除湿机家用小型吸湿室内卧室宿舍静音抽湿除潮空气干燥神器 10L基础款(压缩机),448,7,,,https://item.jd.com/10066937172163.html,-5,0,0,100%
美资森美新风除湿机全热交换双向流换气抽湿一体机中央吊顶管道除湿器家用商用地下室防霾除潮抽湿RHXF300D,15800,0,,自营,https://item.jd.com/100022339665.html,0,0,0,100%
锐玛（EIRMAI）HD-90C双芯除湿吸湿卡 防潮箱专用相机电子再生式 防潮卡充电除湿器 黑色,69,1万+,,自营,https://item.jd.com/100007656862.html,(8000+),(70+),(70+),98%
新科CF30BD/ZF除湿机家用抽湿机除湿器地下室吸湿器工业干燥机去湿机抽湿器室内除潮机房间干燥 黄色,1,7,,免邮,https://item.jd.com/10068357869232.html,-6,0,0,100%
浩立德 除湿机家用抽湿机卧室除湿器吸湿静音去湿器除潮地下室干燥机 白色--标准款-单核,469,5000+,,满369-30,https://item.jd.com/10052308802272.html,(1800+),-8,-8,99%
美的（Midea）除湿机/抽湿机 家用净化干燥机 别墅地下室商用工业大功率吸湿器除湿器 卧室干衣机 50L【70-120㎡】WIFI智控升级商住两用,2099,100+,,,https://item.jd.com/10056072997876.html,(40+),0,0,100%
松井静音除湿机家用卧室抽湿宿舍小型地下室吸湿器除潮干燥机125E 白色,568,5,,,https://item.jd.com/10067920420954.html,0,0,0,100%
线下同款美的（Midea） 家用除湿机干衣抽湿机工业大功率大平层/地下室除湿器智能 47L商铺工业10分钟见效（120m2内),2099,1000+,,满1000-200,https://item.jd.com/10059516477840.html,(800+),0,0,100%
湿腾ST-820CH梅雨季家用除湿机抽湿机 wifi智控除湿量卧室卫生间大面积干燥吸湿,1280,53,,"京东物流,放心购,免邮",https://item.jd.com/10038620593892.html,(10+),0,0,100%
仟井 TH-25CSH除湿机抽湿机除湿器 白色,2898,0,,自营,https://item.jd.com/100012959443.html,(10+),0,0,100%
抽湿机家用除湿机轻音迷你除湿机器地下室干燥家用抽湿器回南天 湿度显示款 粉红升级款外接,263,0,,,https://item.jd.com/10068070467040.html,0,0,0,100%
美资森美(MEIZISENMEI)工业除湿机大功率防潮干衣商用车间地下室仓库抽湿器 HK900BE 量90L,2199,47,,自营,https://item.jd.com/100020475595.html,(20+),0,0,100%
奈斯达除湿机/抽湿机 除湿量16升/天 家用轻音吸湿器地下室 室内防潮干燥机干衣净化 16升|卧室,679,1,,,https://item.jd.com/10066850456574.html,0,0,0,100%
湿美（MSSHIMEI）工业除湿机适用地下室抽湿机大功率仓库除湿器 MS-9380B,7800,0,,自营,https://item.jd.com/100042762366.html,0,0,0,100%
小艾除湿机抽湿机家用静音吸湿器除潮卧室家用除湿地下室干燥机干衣净化除湿器抽湿特价压缩机除湿机 CF10小号量,439,2000+,,,https://item.jd.com/10024547801718.html,(3800+),(30+),(30+),97%
南极人烘鞋器干鞋器成人家庭家用雨天除臭杀菌除湿儿童学生伸缩定时冬季暖鞋成人烤鞋器鞋子烘干 成人紫蓝光款-紫光杀菌-白色,29.9,5000+,,,https://item.jd.com/10035978877406.html,(1400+),(50+),(50+),93%
赛特思（CETUS） 除湿机家用抽湿机吸湿器别墅地下室大功率去湿干燥机12L /天 12L/天( 4L水箱）【app智能wifi款】,649,200+,,,https://item.jd.com/65781099465.html,(100+),-2,-2,98%
夏新除湿机抽湿机 除湿量22升/天 家用卧室客厅轻音别墅地下室除湿器干燥机 【30L升级LED液晶屏】/干衣/净化一体机,1599,0,,满1000-400,https://item.jd.com/10068254168701.html,0,0,0,100%
德业（Deye） 工业除湿机/抽湿机90升/天别墅地下室家用仓库大型大功率除湿器DY-690EB,3280,100+,,赠,https://item.jd.com/28236160355.html,(40+),0,0,100%
AIRPLUS 艾普莱斯除湿机家用卧室地下室除湿器衣柜除湿祛湿干燥机卫生间抽湿器除潮防潮吸湿 AP01-906EB（升级款）,239,100+,,满200-10,https://item.jd.com/10043666869285.html,(30+),0,0,100%
奈斯达除湿机/抽湿机150-350平方米 车间仓库地下室别墅大型工业商用除湿器防潮专用 158升|大功率,3180,20,,,https://item.jd.com/10066843752521.html,(10+),0,0,100%
赛特斯除湿机大功率抽湿机家用商用地下室工业除湿器回南天 去湿干燥机 20L松下压缩机【8L水箱】350W触摸款,1599,52,,满1599-200,https://item.jd.com/65828380624.html,(10+),0,0,100%
欧井（Eurgeen）除湿机 商用除湿设备地下室别墅商场抽湿机轻音仓库吸湿干燥器 OJX-1388E,4588,1,,自营,https://item.jd.com/100024222303.html,0,0,0,100%
海信（Hisense）海信（Hisense） 除湿机抽湿机除湿器变频抽湿器80升每天泵压排水5米扬高适用200平 CF80BD/NDBp,3999,200+,,"自营,每满3999-200",https://item.jd.com/10024471486426.html,(100+),-1,-1,99%
志高（CHIGO） 除湿机抽湿机 家用地下室用除湿量12L/天适用160平 负离子净化干衣机 12L-6小时1度电【标配款】,639,2000+,,满639-40,https://item.jd.com/10028325915380.html,(400+),-2,-2,97%
美资森美吊顶除湿机大功率工业中央抽湿机地下室管道除湿器吸顶式 HK5192D 日量1192L,4599,0,,自营,https://item.jd.com/100023106713.html,0,0,0,100%
湿美（MSSHIMEI）湿美工业除湿机适用:800~1000㎡大功率仓库抽湿机除湿器 MS-30KG,15200,0,,自营,https://item.jd.com/100052332235.html,0,0,0,100%
小乚 烘鞋器家用干鞋器杀菌除臭烘干机鞋子烘干器烘烤鞋机除湿祛味定时可调 第三代5.0升级款 【超强蓝光杀菌+折叠伸缩】,158,500+,,满89-20,https://item.jd.com/10064138798926.html,(70+),0,0,98%
松下（Panasonic） 除湿机家用地下室/办公室/卧室抽湿机 除潮低噪音干衣机吸湿机干燥 F-60C1YXC日30L/适用40-70m2,4789,54,,满3999-690,https://item.jd.com/10044341479993.html,(10+),0,0,100%
湿美（MSSHIMEI） 工业除湿机 适用:80~200㎡车间仓库地下室除潮抽湿器 60L 【适合100平内使用】,1699,2万+,,,https://item.jd.com/10061317539901.html,(2.3万+),0,0,100%
安诗曼 德国（Ansmen）除湿机家用卧室抽湿机别墅室内智能吸湿器 26L/天适用10-65㎡ 幻影银,1699,100+,,,https://item.jd.com/10038581552237.html,(20+),-1,-1,96%
湿美（MSSHIMEI）吊顶管道式除湿机壁挂式大功率吸顶除湿器管道抽湿机SMS-15KG,10650,0,,自营,https://item.jd.com/100042248496.html,0,0,0,100%
扬子 烘鞋器家用除臭杀菌秋冬暖鞋除湿成人专用烤鞋干鞋神器恒温速热不伤鞋 紫光定时线款+2米延长线,46.9,31,,,https://item.jd.com/10061624937262.html,-2,0,0,100%
爱心东东美的除湿机50升家用抽湿机工业商用70升地下室去潮干燥机吸湿器12升18升30升小海绵除湿机 12L家用款 24-40平,599,4,,赠,https://item.jd.com/10060679774110.html,0,0,0,100%
湿美（MSSHIMEI） 家用除湿机适用80~100㎡卧室大功率地下室除湿器除潮抽湿机MS-960B,1899,47,,"京东物流,免邮",https://item.jd.com/46168174785.html,(10+),0,0,100%
线下同款美的（Midea） 家用除湿机 干衣/抽湿机 除湿量50升/天 海量除湿大空间地下室商用工业 50L-智控商住两用 70-120平,2199,200+,,,https://item.jd.com/10058112263028.html,(200+),0,0,100%
安诗曼 德国（Ansmen)抽湿机/除湿机 卧室家用静音智能离子杀菌除湿器16L/天 适用面积50㎡ 12L标准款-绿色,1099,1000+,,,https://item.jd.com/10048500079519.html,(500+),-2,-2,99%
海信（Hisense） 除湿机/抽湿机20升/天 20-90平家用干衣轻音除湿器CF20BD/QH 20升静音干衣,1199,1万+,,满999-200,https://item.jd.com/20343691611.html,(300+),-2,-2,98%
智普瑞（ZHIPURUI）150L除湿机家用工业大型商用抽湿机大功率防潮除湿器地下室仓库干燥机 150L,2480,0,,,https://item.jd.com/10067871594620.html,0,0,0,100%
AOMN 除湿机/抽湿机 22L/天增强型负离子轻音吸湿器 地下室别墅回南天AF-22HK 22l,2199,100+,,,https://item.jd.com/10067052870127.html,-2,0,0,100%
线下同款美的（Midea） 除湿机家用抽湿机地下室去潮干燥机吸湿器12升18升30升47升 47L工业商用款 94-109平,1999,1000+,,,https://item.jd.com/10033485534032.html,(300+),-1,-1,98%
美资森美吊顶除湿机大功率工业中央抽湿机地下室管道除湿器吸顶式 HK5380D 日量380L,7599,0,,自营,https://item.jd.com/100039795140.html,0,0,0,100%
志高（CHIGO）工业除湿机家用抽湿机 车间仓库地下室 别墅大容量轻音除湿器吸湿去湿干燥机ZG-DI90E【厂直】,2199,1,,自营,https://item.jd.com/100047247577.html,0,0,0,100%
格力（GREE） 除湿机家用办公室除湿干衣地下室卧室吸潮机吸湿器抽湿器DH20EH DH20EH（20升大功率）,1780,18,,,https://item.jd.com/10026059518521.html,-5,0,0,100%
美资森美(MEIZISENMEI)升温型工业除湿机大功率烘干加热抽湿器仓库车间地下室 SWHK5138BE,3299,9,,自营,https://item.jd.com/100021135927.html,-7,0,0,100%
爱丽思 家用暖被机被褥干燥除湿暖风机烘干机双筒快速烘被机干衣机爱丽丝 FK-W1双管白 苏州发货 烘干机,548,29,,自营,https://item.jd.com/100050353371.html,-7,0,0,100%
格力(GREE)除湿机家用抽湿机办公室抽湿器商用大功率室内去湿干燥机轻音抽湿机DH40EH【厂直】,2680,4,,自营,https://item.jd.com/100046928869.html,0,0,0,100%
安润仕 工业除湿机 /抽湿机大功率100㎡-300㎡商用仓库档案室配电地下室车间 138L/D 【220m2 以内推荐】软管自动排水,2090,500+,,,https://item.jd.com/70361248693.html,(200+),-2,-2,98%
格力（GREE） 格力除湿器 室内防潮 家用卧室办公室除湿器 循环除湿 去湿 空气干燥除潮 豆蔻青,149,10,,,https://item.jd.com/10049226064573.html,0,0,0,0%
松京（SenseGene）DH05 除湿机/抽湿机除湿量50L/天地下室 别墅地下室复式工业商用大功率升级款,1900,1000+,,"自营,1件9折",https://item.jd.com/100008790637.html,(700+),-1,-1,99%
华美耐高温除湿机烘干房茶叶木材吸湿机药材干燥机海鲜食品抽湿器佛香除湿器加热面条工业抽湿机,3599,0,,,https://item.jd.com/10067424549997.html,0,0,0,100%
松下（Panasonic） 除湿机10升 家用办公室卧室抽湿机干衣机吸湿机除湿器干燥器 白色款 F-YCJ10C-W,1799,11,,"京东物流,免邮",https://item.jd.com/10044501981607.html,-2,0,0,100%
湿美（MSSHIMEI） 升温烘干除湿机造纸/包装/印刷/木材/仓库烘干除湿器 SM-20KG,14800,0,,自营,https://item.jd.com/100042762208.html,0,0,0,100%
美资森美吊顶除湿机大功率工业中央抽湿机地下室管道除湿器吸顶式 HK5138D 日量138L,3299,2,,自营,https://item.jd.com/100039682164.html,-1,0,0,100%
仟井TH-12CSH除湿机抽湿机除湿器 12L白色 智能系列 质保三年 智享生活 除湿 净化 干衣,1998,3,,自营,https://item.jd.com/100024576798.html,-1,0,0,100%
新科除湿机器家用抽湿机卧室低噪音地下室办公室迷你除湿器净化干衣吸湿去湿神器干燥机 CF12BD/Z2(12L),589,2,,,https://item.jd.com/10047522460322.html,0,0,0,100%
飞利浦 (PHILIPS) 空气净化器除湿一体机（除湿/净化/干衣)除湿机家用抽湿机 DE5205/00,2599,3,,"京东物流,免邮,满2499-150",https://item.jd.com/10047460580819.html,-1,0,0,100%
海尔海尔（Haier） 除湿机家用地下室卧室抽湿机大功率除湿器房间除潮器轻音低噪去湿机 36升款 白色,1599,1,,每满1599-100,https://item.jd.com/10067937721160.html,0,0,0,100%
新典 工业除湿机 车间仓库大功率抽湿 地下室大面积吸湿 干衣干燥除湿器 XD-138 适用面积138-260平方米 车间/仓库/地下室 大功率 商用吸湿,2499,2000+,,每满1999-500,https://item.jd.com/10045481912083.html,(1300+),-6,-6,99%
志高（CHIGO）大功率除湿机家用除湿器地下室工业抽湿机吸湿器卧室吸潮干燥 ZG-FD1080(12L/D) 除湿机,649,0,,,https://item.jd.com/10068137756572.html,0,0,0,100%
湿美（MSSHIMEI）工业除湿机适用地下室抽湿机大功率仓库除湿器 MS-9300B,6500,0,,自营,https://item.jd.com/100042670792.html,0,0,0,100%
湿美（MSSHIMEI）湿美商用工业别墅用除湿机地下室车间抽湿机仓库除湿器大功率CLF JZ10F,12400,0,,自营,https://item.jd.com/100051579077.html,0,0,0,100%
志高（CHIGO）除湿机家用卧室抽湿机空气去湿器吸湿器除潮干燥智能除湿/负离子净化 升级款,349,6,,,https://item.jd.com/10067171287614.html,-1,0,0,100%
苏泊尔（SUPOR）除湿机家用抽湿机智能除湿器室内家庭卧室地下室干燥去湿机白色 白色,1699,0,,"京东物流,免邮",https://item.jd.com/10067554846905.html,0,0,0,100%
湿井电器（wetwells） 湿井工业除湿机138L大功率抽湿机仓库吸潮机地下室家用商用 790B 水箱款,2280,100+,,,https://item.jd.com/10068175983615.html,(70+),0,0,100%
荣事达除湿机/抽湿机除湿量25升/天家用卧室吸湿器地下室干燥机干衣净化除湿器 （压缩高效）RSD-0120A,1138,0,,自营,https://item.jd.com/100040141490.html,0,0,0,100%
安润仕 工业除湿机大功率抽湿机300㎡-500㎡档案室配电地下室仓库车间大面积 240L【330-400㎡适用】,4500,13,,,https://item.jd.com/10054868335035.html,-4,0,0,100%
湿井电器（wetwells）工业除湿机除湿加湿机一体机实验室仪器室智能恒湿机恒湿器 MCH-03Y自动加水,6947,1,,自营,https://item.jd.com/100028119611.html,-1,0,0,100%
南极人烘鞋器干鞋器家用可伸缩定时成人烤鞋器除臭杀菌除湿儿童学生冬季暖鞋器 鞋子烘干 成人紫蓝光款-【紫光杀菌】 白色,29.9,2000+,,,https://item.jd.com/10035923205197.html,(600+),(20+),(20+),93%
亚都(YADU)除湿机 C8231BGW家用除湿器抽湿地下室抽湿器,2999,0,,自营,https://item.jd.com/100042438062.html,0,0,0,100%
海尔（Haier） 家用除湿机办公室抽湿机卫生间除潮器地下室去湿吸湿器wifi吸潮量20 /日 WiFi款 CF20-PK1,1099,8,,京东物流,https://item.jd.com/10058206792616.html,-1,0,0,100%
美资森美吊顶除湿机大功率工业中央抽湿机地下室管道除湿器吸顶式 HK5480D 日量480L,11000,0,,自营,https://item.jd.com/100039795248.html,0,0,0,100%
艾美特（AIRMATE） 艾美特除湿机家用抽湿机干燥器空气吸湿器去湿机大功率地下室工业仓库祛湿 20L/天,1399,200+,,,https://item.jd.com/66187105544.html,(70+),0,0,100%
美资森美（MEIZISENMEI） 吊顶除湿机壁挂式工业中央抽湿机地下室管道除湿器吸顶式 HK5720D 日量720L/D,14000,1,,,https://item.jd.com/10052647269314.html,0,0,0,100%
志高（CHIGO） 除湿机抽湿机 家用地下室用除湿量12升/天 负离子净化干衣机除湿器 12L-大水箱+负离子净化【高配款】,685,20,,"每满600-60,赠",https://item.jd.com/10055039245461.html,-2,0,0,100%
湿美（MSSHIMEI）工业除湿机适用120~150㎡抽湿机别墅地下室除湿器仓库车间MS-990B,2200,0,,自营,https://item.jd.com/100042762410.html,0,0,0,100%
SOTHING向物烘鞋器干鞋器冬季烤鞋暖鞋器鞋子烘干除湿去除异味杀菌除臭 【远山白-线控版】三挡定时恒温控制不伤鞋,79,1万+,,,https://item.jd.com/59736228460.html,(1700+),(20+),(20+),97%
Jestar 德国迷你家用除湿器小型除湿机抽湿干燥机防潮烘干去湿神器静音卧室 智能恒湿(标准版）,259,86,,,https://item.jd.com/10044088320355.html,(10+),0,0,100%
瑞典达氏（Dustie）除湿机抽湿机家用转轮式吸潮湿器静音干燥卧室抽湿机 DHK8 DHK8,2740,90,,每满2740-460,https://item.jd.com/10049103809300.html,(30+),0,0,100%
莱克（LEXY） D7智能除湿机家用卧室空气净化除湿器大功率地下室除潮吸湿器 D7-景行:典藏版,6999,21,,满6999-2000,https://item.jd.com/10047090561132.html,-5,0,0,100%
湿美（MSSHIMEI） 工业除湿机 适用:80~200㎡车间仓库地下室除潮抽湿器 300L 【适合500平内使用】,6500,2万+,,,https://item.jd.com/10058719082303.html,(2.3万+),0,0,100%
夏普（SHARP）除湿净化一体机除湿机静音家用抽湿干衣干燥机地下室工业除湿除霉杀菌 DW-CN40H-S,5999,8,,每满5999-2000,https://item.jd.com/10066949306595.html,-7,0,0,100%
湿美（MSSHIMEI）除湿加湿一体机适用地下室车间工业大功率恒湿机抽湿器 CS-06B,9530,0,,自营,https://item.jd.com/100042248542.html,0,0,0,100%
湿美（MSSHIMEI）除湿加湿一体机适用地下室车间工业大功率恒湿机抽湿器 CS-09B,11500,0,,自营,https://item.jd.com/100051989613.html,0,0,0,100%
松下（Panasonic） 除湿机抽湿机 家用地下室除湿器 卧室静音防潮除湿气 工业大功率干燥机 日量20L F-40C0YC,3379,0,,满2999-480,https://item.jd.com/10060397266315.html,0,0,0,100%
COLMO除湿机/抽湿机 20升/天 家用吸湿器地下室干衣净化 纳水方舟 wifi手机控制 CF20/CD1C-6,3699,0,,自营,https://item.jd.com/100049403621.html,0,0,0,100%
湿美（MSSHIMEI）工业除湿机适用地下室抽湿机大功率仓库除湿器MS-9240B,5800,0,,自营,https://item.jd.com/100042762386.html,0,0,0,100%
川岛（KAWASIMA） 除湿机 家用抽湿机 除湿器静音 干衣净化除湿器CF-23B,699,500+,,,https://item.jd.com/11907515093.html,(300+),-4,-4,96%
湿美（MSSHIMEI）湿美工业除湿机适用:800~1000㎡大功率仓库抽湿机除湿器 MS-30KG,15200,0,,自营,https://item.jd.com/100042713144.html,0,0,0,100%
湿美（MSSHIMEI）吊顶管道式除湿机壁挂式大功率吸顶除湿器管道抽湿机SMS-56B,3980,0,,自营,https://item.jd.com/100042248510.html,0,0,0,100%
AIRPLUS 艾普莱斯 除湿机/抽湿机 除湿器家用地下室干衣抽湿器智能APP智控 【负离子净化】16L家用智控（2006EW）,1299,4,,每满1280-370,https://item.jd.com/10039877620433.html,-1,0,0,100%
志高（CHIGO） 除湿机家用静音抽湿器商用大功率小型卧室内防潮工业吸湿 60L-大面积,2569,500+,,满2000-500,https://item.jd.com/10044413250049.html,(40+),0,0,100%
南极人烘鞋器立式旋转折叠干鞋器 雨天成人家用家庭除臭杀菌除湿除异味冬季暖鞋可伸缩定时烤鞋器鞋子烘干 紫蓝光折叠旋钮款,79,1万+,,,https://item.jd.com/10037260011429.html,(1900+),(40+),(40+),95%
