商品标题,商品价格,评论量,标签,商品详情页
荣事达（Royalstar) 电热水龙头即热式家用厨房宝速热小型卫生间加热过水热水器 白色【数显款】,109,30,,https://item.jd.com/10062872818703.html
奥克斯（AUX）燃气热水器 冷凝式增压零冷水 一级能效随温感 智能变升 天然气家用 节能省气省钱 16升天然气丨冷凝机丨精准恒温丨一级能效节能省气,1499,5000+,,https://item.jd.com/10064947552025.html
神州（SHENZHOU）燃气热水器液化气煤气家用洗澡智能变频恒温强排式 家电 16升（智能变频恒温+一厨三卫+无氧铜水箱）液化气,1099,49,满400-100,https://item.jd.com/10032872786539.html
海尔（Haier）【新品】燃气/液化气热水器家用一厨两卫12L/13L/16L恒温 水汽双调速热强排式 支持以旧换新 16L变频恒温JSQ30-16D11（天然气）,1199,200+,,https://item.jd.com/10062217104647.html
新飞储水式电热水器速热小型热水宝6L8L家用厨房电热水器上下出水10升12升全数显冬季速热储水 水银灰-【8升容量】机械+数显【高配】 【上出,279,8,,https://item.jd.com/10060329634822.html
百乐满（Paloma） 24升日本原装进口燃气热水器 室外安装 中央供水 防雨防风 24升 (JSW48-EC-24K) 液化气,8099,4,2件9.7折,https://item.jd.com/10062637115477.html
志高（CHIGO）燃气热水器 家用热水器一键变频恒温【26年老品牌】水气双调 12-变频恒温金黄 省气,998,25,,https://item.jd.com/10066779690960.html
海尔（Haier）天然气热水器水气双调恒温变频节能燃气热水器速热式热水器智能防冻强排式燃气12D11 天然气12升JSQ22-12D11(12T),899,200+,,https://item.jd.com/10030017740348.html
容声平衡式燃气热水器 热水器燃气天然气家用煤气即开即热恒温热水器防CO泄漏浴室开放厨房专用 【浴室或开放厨房安装】低压启动平衡式-12升 天然,1298,100+,满1000-200,https://item.jd.com/10034700431640.html
万家乐【上门安装】隔日达家用燃气热水器6升8升10L洗澡煤气天然气液化气强排低水压即热式出租 宏尔 7升电池款+显示+铜水箱-不包安装,348,200+,1件9折,https://item.jd.com/10039677090391.html
【全免安装】卡萨帝（Casarte）电热水器家用5000W变频瞬热洗大水量 一级能效全面屏 瞬热杀菌 60升变频瞬热智能语音操控CEH-60ART7U1,4399,0,赠,https://item.jd.com/10065941239726.html
华凌 16升即热零冷水燃气热水器天然气恒温节能强排式全屋供水零干扰智能三挡变升H阀 WZ161 天然气16升,1525,49,京东物流,https://item.jd.com/10029391649879.html
史密斯（A.O.SMITH）A.O.史密斯全屋暖心套餐 家用加热净水器600FA1+零冷水燃气16升TJ1 天然气,8698,0,满2000-200,https://item.jd.com/10066673752378.html
海尔（Haier）厨宝 电热水器 储水式小厨宝 上出水5/6.6升/7升/10升厨房热水器 新上市海尔6.6升圆筒2200W,399,5000+,,https://item.jd.com/10059428881938.html
新飞即热式电热水器家用免储水热水器小型节能变频恒温淋浴洗澡机 6000w红色+空开,248,100+,,https://item.jd.com/10060158768998.html
前锋（CHIFFO）燃气热水器家用玻璃面板天然气智能恒温三挡变升低水压热水器TAD3 JSQ24-TAD3 12L(天然气) 天空灰玻璃全面屏,2598,74,"京东物流,满2000-900",https://item.jd.com/10037101399328.html
万和（Vanward）燃气热水器 8升 四季控温型 JSQ16-8B-21自带稳压热水器 天然气 12T,898,8,满898-180,https://item.jd.com/10063367246823.html
奥克斯（AUX）天然气燃气热水器水气双调四季恒温多点供水无氧铜水箱健康沐浴 【全新配置】12升丨天然气丨厨宝模式丨智能防烫 上门包安装,879,49,满679-80,https://item.jd.com/10060696807285.html
新飞即热式电热水器家用小型过水热免储水小厨宝卫生间加热器恒温淋浴加热宝洗澡器无须储水洗澡机即开即热 玫瑰红经典款【6000W+配件礼包】,209,7,,https://item.jd.com/10062843640489.html
四季沐歌（MICOE）燃气热水器天然气变频恒温速热强排式智能变升 防泄漏 节能省气家用 低压启动 【16升|天然气|变升|低压启动】,898,2万+,满600-170,https://item.jd.com/10024345393678.html
四季沐歌（MICOE）燃气热水器天然气 变频恒温即热强排式智能家用ECO模式智能变升防冻款 【16升|天然气|ECO节能】,899,2000+,每满200-20,https://item.jd.com/10035672862505.html
四季沐歌（MICOE）管道燃气热水器液化气家用水气双调变频恒温强排式智能变升水气双调 【12升|室内安装|防CO泄露】,1499,2000+,满1400-400,https://item.jd.com/10036063593074.html
万家乐DS2系列SUR增容燃气热水器AI智控 智能变升 四季免调温 电辅防冻变频恒温家用天然气 【SUR增容16+1L】JSQ30-16DS2,1699,200+,"京东物流,免邮,满1000-200",https://item.jd.com/10023880345168.html
万和（Vanward）零冷水燃气热水器家用恒温16升增压一级能效冷凝天然气JSLQ27-LS5T16 【一级节能零冷水】 节省燃气30% APP智控 烟管直径60mm,2699,500+,"免邮,满2699-800,赠",https://item.jd.com/10044934903403.html
海尔（Haier）电热水器 速热家用热水器新品短款 遥控预约洗浴节能2000W储水式 60升EC6001-PA1(U1),949,90,,https://item.jd.com/60755011128.html
海尔热水器50升60升扁桶双胆电热水器10倍大水量一级变频纤薄机身速热单双胆切换净水抑垢EC5FP 香槟金50升【10倍增容+杀菌抑垢+5KW速热】,3899,9,赠,https://item.jd.com/10057531634816.html
奥特朗 （otlan） 即热式电热水器 恒温速热家用浴室热水器玫瑰金快热式热水器 线下同款 F5H-7000W(需4平方专线),4080,99,,https://item.jd.com/10031654059059.html
林内(Rinnai) 16升燃气热水器 家用天然气 语音智控 恒温防冻大水量 京东小家智能生态 JSQ31-D66W**,5699,200+,"自营,赠",https://item.jd.com/100045203853.html
美珏好太太燃气热水器天然气16升液化然气12L家用强排式10T升变频恒温热水器 12L黑晶玻璃变频恒温-天然气【上门安装】,758,1000+,赠,https://item.jd.com/72344805203.html
厅和好太太（TingHeHaoTaiTai）热水器电热水器家用洗澡小型储水式热水器出租房扁桶 50升铁壳扁桶电脑+遥控定时+出水断电 自行安装,668,1万+,,https://item.jd.com/10060760695894.html
万家乐RP3燃气热水器SUR增容五驱变频恒温电辅防冻家用天然气热水器 【一键SUR增容13+1L】JSQ26-13RP3,1399,100+,"京东物流,免邮,满500-100",https://item.jd.com/10027946582352.html
方太天燃气热水器16升恒温强制排气式智能恒温强排热水器速热燃气家用热水器天然气JSQ30-P16T1 P16T2恒温,2899,100+,赠,https://item.jd.com/10045539395974.html
海尔（Haier）小厨宝电热水器5/6.6/7/10L升厨宝热水宝家用上出水厨房速热储水式厨宝EC5FP 7升上出水【纤薄机身/免费安装】,549,100+,赠,https://item.jd.com/10063868403961.html
格林姆斯（GLEMOS）电热水器速热式小型家用即热式热水器电淋浴洗澡双胆速热 GWL-ZS9-55F黑色（20L-5.5KW）,3699,500+,满2000-500,https://item.jd.com/52234715471.html
【免费上门安装】史密斯.劳伦热水器电热水器家用卫生间洗澡储水式扁桶双胆速热80升扁桶一级能效 扁桶双胆+普通数显+2000W加热+双防电墙 100升,999,10万+,,https://item.jd.com/10035306667355.html
bea燃气热水器强排式平衡式恒温防冻增压零冷水即热式洗澡家用 管道天然气 16增压零冷水+智能防冻全屋用太空灰,2128,0,,https://item.jd.com/10065905864181.html
【免费上门安装】史密斯.劳伦热水器电热水器家用卫生间洗澡储水式扁桶双胆速热80升扁桶一级能效 圆桶单胆+触屏遥控+2000W加热+出水断电 100升,999,10万+,,https://item.jd.com/10035306667354.html
好太太【上门安装】热水器电家用省电洗澡小型40/50/60/80L升 60升扁桶数显+高配+出水断电+巡航 全国联保+上门安装,529,0,"满299-10,赠",https://item.jd.com/10064943969556.html
海尔（haier）热水器60升2200W速热双变频家用节能金刚三层内胆安全防电墙速热式电 双变频速热+防电墙+金刚三层内胆,1499,0,,https://item.jd.com/10067219754167.html
韩国（HYUNDAI）电热水龙头过滤免安装速热小型热水器冷热两用家用热得快即热式加热接驳式厨宝 M16[白色][漏保款] 1,159,5000+,,https://item.jd.com/10038438622805.html
百乐满（Paloma） 极光系列 室内平衡式 燃气热水器 日本原装进口 密闭橱柜浴室专用 (20升) JSG40-B207T 液化石油气,15430,2,2件9.7折,https://item.jd.com/10058489710547.html
海尔（Haier）小厨宝储水即热式电热水器 家用厨房热水器5/6.6/7升EC5FP 7.0升上出水【安装水槽下方】,549,1000+,"京东物流,免邮,赠",https://item.jd.com/41647423700.html
PIANO/皮阿诺O2家用小厨宝 热水器 即热式小厨宝 速热厨房下出水厨宝 银色,1180,3,,https://item.jd.com/10037588250587.html
容声电热水器【单/双胆速热】纤薄智能家电储水式电热水器 双内胆 热水器节能家用变频增容恒温包安装 80L/冬夏模式/内胆8年保修/8重防护,1198,200+,,https://item.jd.com/10042495980413.html
美的燃气热水器天然气家用即热式洗澡恒温水气双调变频恒温ECO节能热水器CO防泄漏防冻HWA同款KMA JSQ25-13KMA 恒温式燃气,848,100+,,https://item.jd.com/10065095611487.html
博净(Bokii)16升燃气热水器6排火四分段燃烧恒温精准调温1905,3080,1,,https://item.jd.com/10043613466287.html
爱心东东熊管家德国燃气热水器室外机16升家用零冷水恒温户外机热水器外墙高层防风水量伺服 16升户外机【磁净化】节能分段燃烧 天然气,2800,200+,满2755-400,https://item.jd.com/10023712260968.html
万和（vanward）零冷水燃气热水器天然气节能速热恒温增压防冻小魔方智能分控天然气【企业专享】,3399,200+,"自营,厂商配送,每满3300-600",https://item.jd.com/100036787778.html
万和(Vanward)燃气热水器液化气精控恒温APP远程智控智能四季适温节能液化气【企业专享】,1099,100+,"自营,厂商配送,每满1000-300",https://item.jd.com/100032598543.html
海尔（Haier）燃气热水器16升零冷水天然气超一级能效恒温双增压家用冷凝式APP以旧换新META 16升【多点供水】,3299,500+,"免邮,满3099-700",https://item.jd.com/10058302074307.html
奥特朗（otlan）8416即热式电热水器 速热变频智能恒温家用淋浴免储水洗澡机快速直热式电 奥特朗（otlan）F15H-Z85即热式电热水,1699,2000+,,https://item.jd.com/10035407138959.html
海尔（Haier）50/60/80升热水器家用速热储水式热水器 金刚三层胆防电墙电热水器 【2KW 手机智控】60升 HP01(M),999,5000+,"免邮,券11-10,赠",https://item.jd.com/39998484153.html
樱花SAKURA烟灶热三件套22立方划控油烟机可定时燃气灶16升燃气热水器(天然气)1701+BBZ02+L022,4729,5000+,"自营,券200-20",https://item.jd.com/100018206654.html
帅康（Sacon）小厨宝速热 5500W电热水器小尺寸免储水 即开即热SK-CL55 漏电保护 上门安装,399,2万+,"自营,厂商配送,券1500-120,赠",https://item.jd.com/100013775225.html
能率（NORITZ）E4零冷水燃气热水器套装 搭配循环泵 智能恒温 天然气 水量伺服器 16升单,3898,1000+,满2000-100,https://item.jd.com/10033472421476.html
美的燃气热水器家用天然气恒温洗澡 智能变升 上门安装 低水压启动 强排式 智能家电KMA 水气双调+变频节能【16升】,1048,100+,自营,https://item.jd.com/10064996537123.html
华帝（VATTI）16升三管零冷水燃气热水器 自清洁 气电双断澎湃瀑布浴低压启动 i12201天然气,3599,88,"免邮,券5-3,满3500-1300",https://item.jd.com/10054939876420.html
京品家电林内（Rinnai）16升燃气热水器 澎湃大水量 百年定制 芯动力系列RUS-16QD31（JSQ31-D31）京品家电,3848,5万+,"自营,券1000-100",https://item.jd.com/100014664222.html
奥特朗（otlan）即热热水器储水电热水器 速热淋浴洗澡恒温大水量触控安全节能即热储水二合一X13 X13H-K70A X13,3199,200+,免邮,https://item.jd.com/10046483990484.html
海尔（Haier）热水器电热水器60升80升速热增容大水量储水式热水器家用洗澡一级节能送货上门安装 100升速热净水洗（适合全家4-6人使用）,1299,1000+,"京东物流,免邮,赠",https://item.jd.com/10031881504012.html
梅赛思 H3S系列 燃气热水器天然气强排式 万和荣誉出品 JSQ30-16H3S,4699,0,,https://item.jd.com/10031822093693.html
（SAST）燃气热水器天然气家用洗澡恒温节能省气安全智能自适温 【家庭款】低压启动+智能控温+(14L水量),949,10,"京东物流,券1500-30,满900-180",https://item.jd.com/10061799304001.html
海尔40升家用电热水器 内胆防电墙小尺寸易安装安全省电 速热预约洗浴储水式电 以旧换新 经济款 统帅海尔出品LEC4001-15A3（金）,509,500+,"免邮,赠",https://item.jd.com/10025919598505.html
奥克斯（AUX）电热水器40升2000W节能速热热水器小巧尺寸节能省电60升80升 40升（2000W节能速热+双防电盾+上门安装） 全国联保 上门安装,469,2000+,"京东物流,每满400-20",https://item.jd.com/10026408126094.html
传福（CHUANFU))即热式小厨宝家用小型台下式厨房电热水器速热热水宝厨房宝加热器速热免储水 3.5KW白色10A漏保插头（厨宝配件）,249,1万+,"京东物流,免邮,满200-30",https://item.jd.com/55716256991.html
海尔（Haier）燃气热水器12升13升16升智能速热恒温水汽双调智能增压净垢洗浴厨房卫生间 13升-【变频恒温+水气双调】,898,1000+,"京东物流,免邮,赠",https://item.jd.com/10020344109972.html
美的电热水器 家用7升小厨宝小体积 上出水2100W速热蓝钻内胆安全防护F07-21A(S)非下出水 7升小厨宝,649,2000+,"自营,每满649-100",https://item.jd.com/63034869205.html
美的（Midea）16升家用燃气热水器天然气 变频智控增压水伺服恒温 9级抗风 冷凝式一级节能省气 JSLQ27-16LN1,2199,1000+,"自营,厂商配送",https://item.jd.com/100026087897.html
志高（CHIGO）平衡式燃气热水器 家用燃气即热式 智能恒温低水压启动安全防泄露【25年老品牌】 【可浴室安装】8升水气双调 天然气,898,1万+,"免邮,每满700-100",https://item.jd.com/10056899273624.html
万家乐 13升燃气热水器(天然气)零冷水一键增压 变频恒温 启停零波动 WIFI智控无线远程控制JSQ26-13L7 *,2899,1000+,自营,https://item.jd.com/100034420026.html
爱心东东史密斯.劳伦【送货入户，免费安装】小厨宝热水器储水式小型迷你厨房热水宝10升2000瓦速热一级能效 【10升旋钮数显】店长推荐+2000W+上出水,588,1万+,"秒杀,券149-15",https://item.jd.com/10033781304873.html
TCL即热式电热水器家用厨房卫浴加热器速热洗澡器小型淋浴加热宝即开即热洗澡机免储水 6000瓦黑色遥控款,438,1000+,满200-30,https://item.jd.com/10038764120897.html
长城 热水器储水式电热水器电家用出租房小型卫生间速热洗澡即热式沐浴快速公寓厨房加热器 40升圆桶款+防电墙 自行安装,268,200+,免邮,https://item.jd.com/10062308823136.html
阿诗丹顿（USATON）12升燃气热水器天然气家用智能变频恒温随温感安全自检JSQ23-12D3（WIFI版）,629,1000+,"自营,厂商配送,券6000-600",https://item.jd.com/100025789245.html
志高（CHIGO）即热式电热水器速热 小厨宝即热热水器省电家用集成洗澡免储水多功率可调 厂送 ZG-KB821 0-8500W,799,1000+,"自营,厂商配送,券6000-600",https://item.jd.com/100003669185.html
美的热水器电热超薄扁桶储水式2200W速热洗澡家用小型节能安全防电智能控制BT1 50升 AIR1同款 50L【3-4人适用】 智能家电,1399,100+,,https://item.jd.com/10046720562839.html
海尔热水器60升电热水器超薄家用洗澡储水式一级能效3000W速热家用扁桶双胆加热安全防电墙 Leader+纤薄双胆+10倍增容+3000瓦速热,2399.85,13,免邮,https://item.jd.com/10058198384303.html
奥克斯（AUX）电热水器 速热二级能效超薄扁桶 40升L 50升 智能排污提醒 出水断电 双胆加热 包安装 包安装,1199,1万+,每满1199-100,https://item.jd.com/10032241297481.html
海尔(Haier)热水器家用储水式电热水器40/50/60/80/100升安全防电墙速热2200W 100升【2200W免费安装全国联保】,1299,2万+,"券99-20,满999-50",https://item.jd.com/10021298319785.html
海尔家用电热水器 抑垢净水洗3.3KW速热三档变频一级节能热水器 内胆免清洗防电墙防漏电海尔出品统帅 80升-七星级净水洗 HP01(M),1499,200+,"免邮,券11-10,赠",https://item.jd.com/10021951733569.html
海尔（Haier）热水器家用速热储水式洗澡统帅电热水器 8年包修50/60/80升 EC5FP 净水速热机控款- 60升【Leader】,659,2000+,"京东物流,秒杀,免邮,满99-10",https://item.jd.com/10063877573517.html
美的燃气热水器天然气即热式恒温家用速热变频节能开机自检安全强排式上门安装以旧换新RS2同款KS2系列 【16升】4人以上JSQ30-KS2 玄武灰,1499,100+,"京东物流,免邮,每满1490-200,赠",https://item.jd.com/10062434137883.html
海尔（Haier） 电热水器家用洗澡竖立式/落地式大容量50/60/80/150/200升EC5FP 竖立式机控挂墙安装(2200W)一级能效-50升,1249,5000+,"京东物流,免邮,满99-10",https://item.jd.com/29581372114.html
奥克斯（AUX）12升燃气热水器精控恒温 智能变升天然气液化气热水器燃气节能省气 【实惠推荐款】12升智能变升 液化气(20Y),619,1000+,每满618-20,https://item.jd.com/10036324065799.html
能率（NORITZ）家用燃气热水器天然气 JAG系列精准控温 CO防护静音智能恒温节能 16升 16JAG3FEX,3298,2000+,京东物流,https://item.jd.com/27531552689.html
博世 BOSCH TR6800 T 60-2 EH 超薄双胆速热美薄型 一级能效 电热水器,3999,500+,"自营,厂商配送,品质认证,赠",https://item.jd.com/100005160809.html
厅和好太太（TingHeHaoTaiTai）热水器电热水器家用洗澡小型储水式热水器出租房扁桶 60升扁桶数显+出水断电+双防电墙 自行安装,458,1万+,,https://item.jd.com/10060760695885.html
康宝（Canbo）储水式电热水器 60升大容量2000w大功率 不锈钢 家用热水器经济节能保温 CBD60-2WAXFE06,649,5万+,"自营,厂商配送,券5000-200",https://item.jd.com/100029413094.html
AO史密斯佳尼特 16升零冷水燃气热水器 不锈钢换热器包8年 恒温大水量 JSQ31-TJ1 天然气,3999,90,满3999-200,https://item.jd.com/10053685235385.html
奇田（Qitian）8升平衡式燃气热水器家用 热水器燃气 新国标铜水箱温度显示 浴室使用 JSG16-8A 金钢 液化气20Y,875,5000+,"京东物流,秒杀,免邮",https://item.jd.com/1013792896.html
帅康（Sacon）小厨宝即热式 电热水器家用厨房热水宝5500W变频恒温过水热迷你小尺寸台下免储水 功率三档可调+赠送漏保+免费安装,439,1000+,"京东物流,满430-60",https://item.jd.com/10042122058334.html
海尔（Haier）扁桶电热水器60升一级能效超薄双胆速热节能储水式APP智能家用洗澡上门安装PAD5 60升【3-4人】,3299,500+,满3200-200,https://item.jd.com/10054199909547.html
红日 RedSun 13升强排式燃气热水器 智能恒温 防冻大水量水气双调 安全防护 零感温差 JSQ25-DM13E（天然气）,999,200+,"自营,厂商配送,券3000-300",https://item.jd.com/100005170349.html
樱雪 (INSE) 热水器天然气 10升燃气热水器 宽频恒温 三档变升 无氧铜水箱JSQ20-10QH1818W,899,0,"自营,厂商配送",https://item.jd.com/100040882092.html
海尔（Haier） 电热水器家用洗澡竖立式/落地式大容量50/60/80/150/200升EC5FP 竖立式智控挂墙安装(3000W)一级能效-60升,1799,5000+,"京东物流,免邮,满99-10",https://item.jd.com/29581372116.html
海尔(Haier) 热水器50升 大功率速热大水量 一级能效 预约洗浴 安全节能家用电热水器 【店长推荐款】智慧物联 3.5倍增容50GD3,1499,65,"免邮,赠",https://item.jd.com/10044454010887.html
奥克斯（AUX）电热水器储水一、二级能效扁桶超薄速热出水断电 40升L 60升 3000W 一级能效节能 扁桶双胆加热,1599,2000+,"京东物流,每满1399-100",https://item.jd.com/10052184827886.html
【上门安装】夏新（Amoi）燃气热水器智能变频恒温强排式家用煤气低水压大屏即热式 10L金色大屏恒温上门安装 管道天然气,599,1000+,,https://item.jd.com/10043613715485.html
海尔（Haier）小厨宝5升6.6升7升10升厨房小热水器小型电热水宝橱下小尺寸厨宝储水式家用 5升1750W标配版【海尔Leader】,359,1万+,"免邮,券300-10",https://item.jd.com/10040127236762.html
云米（VIOMI）燃气热水器AI美肤超微气泡洗 18L 全面屏零冷水天然气热水器JSQ30-VGW1823,5999,100+,"自营,厂商配送",https://item.jd.com/100025988664.html
美菱（MELING）电热水龙头家用速热下进水式电热水器即热式热水宝冷热两用 白色指示灯款-三孔普通插头,69,5000+,京东物流,https://item.jd.com/10046255343377.html
万家乐燃气热水器DL0 增压零冷水天然气WIFI智控 循环防冻 大水量家用洗澡机 JSQ30-16DL0【16升一键增压循环防冻】 即开即热,1799,500+,"京东物流,免邮,满1000-200",https://item.jd.com/10049923602218.html
美菱（MeiLing）电热水器 即热式变频恒温家用卫生间加热器 速热免储水洗澡器小型淋浴加热宝洗澡机 6000W【配件大礼包+遥控+漏保款】,338,1000+,新品,https://item.jd.com/10066853553157.html
KKTV康佳电热水器家用洗澡卫生间出水断电速热安全节能省电出租房洗澡储水式 圆桶数显款2200W+机械旋钮+三挡调节+自行安装 80升（多人沐浴）,699,2万+,满500-230,https://item.jd.com/10063612612477.html
能率（NORITZ）燃气热水器13升 降噪智能恒温 水量伺服器GQ-13F4AFEX（JSQ25-F4）天然气 一键节能 防冻家用,4298,5万+,"自营,厂商配送",https://item.jd.com/5018258.html
美的燃气热水器天然气家用即热式洗澡恒温 水气双调变频恒温 ECO节能 安全防CO泄漏 智能家电HWF 【13升HWF】一厨一卫 天然气,848,5000+,京东物流,https://item.jd.com/10026117093705.html
创维（Skyworth）60升电热水器3000W扁桶双管速热80升热水器 一级能效 变频增容三重杀菌 60升（一级能效+增容速热+变频省电）,1499,500+,满1200-300,https://item.jd.com/65038222014.html
苏泊尔（SUPOR）JSQ25-13R-MK21家用天然气燃气热水器智能精控恒温双重防冻燃气 JSQ25-13R-MK21,1599,200+,"京东物流,免邮,满1499-700",https://item.jd.com/69060913340.html
Leader【高温变频】海尔电热水器3300W速热60升大容量储水式家用电热水器防电墙统帅电 【P3】3300W变频速热,999,2000+,"免邮,满989-100",https://item.jd.com/64286361173.html
美的燃气热水器 双增压零冷水天然气强排式家用变频节能智操控智能家电速热恒温洗澡安全省气 NT1S系列 13升【升级节能】零冷水NT1S,1699,1000+,"京东物流,免邮,每满1690-300,赠",https://item.jd.com/10057773425058.html
海尔（Haier）电热水器50升全隐藏式安装 以旧换新 预约洗浴 家用储水式热水器 50升/2200W速热LQ5(E),1199,99,"免邮,赠",https://item.jd.com/33722185266.html
【2000W速热】万和热水器电热水器电热速热恒温储水式二级能效家用洗澡上门安装浴室可装电器 40升【1-2人适用】 CQ1系列,579,1万+,"免邮,每满570-30",https://item.jd.com/10033138065116.html
海尔统帅热水器电热水器家用储水式40/50/60/80升速热恒温小型卫生间洗澡淋浴出租房 上门安装 触控数显/增容款80升-EC5FP,919,1万+,"免邮,满750-60,赠",https://item.jd.com/67060058226.html
樱花 SAKURA 13升燃气热水器家用 双增压零冷水 水气双调 触控玻璃面板 抗冻防风JSQ25-JLB703A,2999,1万+,"自营,厂商配送,券200-20",https://item.jd.com/100025693196.html
华帝 燃气热水器12升 智能精准恒温 水气双调 三档变升节能 低水压启动 即热式热水器 i12054 12升,1299,14,,https://item.jd.com/10047206726577.html
海信（Hisense）燃气热水器智能恒温自动变升天然气五重活水净化智控双效风机WH3(12T) 【12升水量】APP智控 恒温节能,729,31,免邮,https://item.jd.com/10063561475033.html
海尔（Haier）电热水器家用储水式热水器洗澡40/50/60/80/100升EC5FP 净水速热机械版/ 80升,999,2000+,"免邮,赠",https://item.jd.com/32336664616.html
奇田（Qitian） 6升强排式燃气热水器家用 新国标稳压装置铜水箱 热水器燃气 JSQ12-6 B1白色 新国标品质 天然气12T,518,5000+,"免邮,满495-10",https://item.jd.com/72322318510.html
万和（Vanward）燃气热水器 一级能效冷凝式 直流无级变频 恒温热水器天然气 【超一级能效】13L冷凝式688W13,2099,100+,"京东物流,免邮,券999-100,",https://item.jd.com/10043370162216.html
海尔（Haier） 热水器家用速热储水式防电墙电热水器节能洗澡50/60/80/100升EC5FP 净水智控款- 80升,1499,500+,"京东物流,免邮,满99-10",https://item.jd.com/33252784963.html
海尔（Haier）电热水器50/60/80/150/200升大容量竖立式落地式家用洗澡EC5U 竖立式智控挂墙安装(3000W)一级能效/60升,1799,100+,"京东物流,免邮,赠",https://item.jd.com/35907012439.html
美的（Midea）燃气热水器双驱增压零冷水 智能开机自检 恒温变频 节能增压水伺服 PM6【13升|一厨两卫】水伺服零冷水,1899,100+,"自营,2件9.7折",https://item.jd.com/10045847220625.html
樱花（SAKURA）13升燃气热水器 智能触控 水气双调 三档变升 变频恒温 防冻天然气 家用JSQ25-A101香槟金,1799,1万+,"自营,厂商配送,券200-20,满1000-100",https://item.jd.com/100015283826.html
波斯顿（Bosston）格美淇出品电热水器大容量储水式热水器宿舍出租房性价比优选40LWQ601 40L【免费上门安装】,799,51,券799-340,https://item.jd.com/10058071298221.html
万和 13升零冷水燃气热水器天然气节能速热恒温增压防冻小魔方智能APP分控天然气【企业专享】,3299,100+,"自营,厂商配送,每满3200-600",https://item.jd.com/100018409395.html
万和（Vanward）16升燃气热水器WiFi智控恒温私人定制自适温宠物洗防冻天然气 【幻彩全面屏】JSQ30-CF5C16-12T 玻璃屏,2499,1000+,"免邮,券999-100,满2399-800",https://item.jd.com/10026178559488.html
康宝（Canbo）燃气热水器 强排式节能省气 智能恒温 低水压启动运行 JSQ25-1332FX【13升】 天然气,999,23,券5000-200,https://item.jd.com/10045458009398.html
华帝i12075S-16升零冷水燃气热水器智能恒温强排式 即热式热水器 气电双断双安全 i12075S-16 黑灰色 天然气,2799,35,"自营,满2680-400",https://item.jd.com/10060575888078.html
创维（Skyworth）电热水器储水式家用即热小户型40L热水器电家用洗澡圆桶速热 租房优选 淋浴速热 小型即热 电脑预约款+节能模式+杀菌功能+60升,849,2000+,"京东物流,满580-200",https://item.jd.com/10051744979104.html
美的液化气燃气热水器家用12升煤气罐装瓶装CO防泄漏安全节能速热强排式变频恒温 智能家电 HWA系列 JSQ22-12HWA(Y) 液化气,999,15,,https://item.jd.com/10059527745831.html
阿诗丹顿（USATON）立式热水器电即热式储水式速热竖式电热水器家用KC63 40升-竖立挂式安装,849,1万+,"门店有售,满700-100",https://item.jd.com/11925923198.html
万家乐 FW2电热水器 2500W速热 出水断电wifi智控 1级能效家用储水式热水器 高温灭菌内胆 【FW2-80升出水断电】WIFI智控,1099,32,"京东物流,免邮,满500-100",https://item.jd.com/10040239341403.html
志高（CHIGO）磁能电热水器真水电分离即热式壁挂家用卫生间快速热超薄小型淋浴洗澡机 银色,3999,200+,,https://item.jd.com/34204088179.html
史密斯（A.O.SMITH）燃气热水器 1级静音 恒温 8年整机质保 不锈钢换热器 16升CSCX,5058,500+,,https://item.jd.com/42620099194.html
苏泊尔（SUPOR）燃气热水器12升变频精控恒温 家用天然气热水器智能变升双重防冻断电记忆12R-DK36,999,1万+,"自营,厂商配送",https://item.jd.com/100008565799.html
爱心东东【免费安装】史密斯.劳伦即热式电热水器电家用洗澡小型热水宝壁挂厨卫速热恒温 【白色7000W】大屏恒温+水电分离,899,100+,,https://item.jd.com/10058678871026.html
新飞（Frestec）电热水器圆桶40升50升60升80升家用热水器储水式温显大屏经济款电 A608出水断电大屏80升包安装,899,1万+,"免邮,券500-20,赠",https://item.jd.com/18792183100.html
海尔（Haier）电热水器 速热家用热水器新品短款 遥控预约洗浴节能2000W储水式 50升EC5001-PA1(U1),899,90,免邮,https://item.jd.com/60755011127.html
方太（FOTILE）燃气热水器家用16升零冷水强排式天然气热水器一厨多卫智能恒温洗澡双重防冻速热壁挂 【X16T1】16升零冷水即开即热 天然气,3999,67,"免邮,赠",https://item.jd.com/69839240049.html
海尔燃气热水器天然气 电脑智能恒温富氧蓝焰 56重安全防护厨房 低水压启动天然气 12升智能物联JSQ22-12DN1(12T)U1,1199,100+,,https://item.jd.com/62716562428.html
西屋（Westinghouse）电热水器速热式即热式上门安装淋浴洗澡家用智能恒温节能双胆双模 菱形速热25L,2899,500+,券1500-120,https://item.jd.com/10062822957865.html
百乐满（Paloma）燃气热水器 20F 室内家用 智能恒温日本原装进口 JSQ37-EC-20F,6799,2000+,"自营,赠",https://item.jd.com/100017613845.html
史密斯.劳伦【上门安装】史密斯.劳伦双胆扁桶储水式热水器电家用卫生间洗澡速热一级能效50L升电 【40升简奢灰+双胆】遥控+3000W,1099,2000+,"免邮,券300-30",https://item.jd.com/10054417328028.html
爱心东东都太（Dutai）T01家用强排式燃气热水器 温度数显铜水箱 水气双调 8升 强排式 液化气(20Y) JD直配,388,1万+,免邮,https://item.jd.com/10030086607043.html
